_,Id,Name,RecordTypeId,hed__Account__c,Certificate_Type__c,Collaboration_with_External_Organisation__c,Content_Locationv2__c,Core_Conceptsv2__c,CourseLoop_Full_Proposal_URL__c,CourseLoop_Initial_Proposal_URL__c,Course_Code__c,Delivery_Comments__c,Delivery_Support__c,Delivery_Support_v2__c,Delivery_Type__c,Department_Left_Indented__c,Department_Right_Indented__c,Description__c,Design_Form_Status__c,End_Date__c,Canvas_Sub_Account__c,Evolve_with_QUTeXv2__c,External_Key__c,External_Organisation__c,Field_of_Education__c,Implementation_Year__c,IsComplete__c,Is_Curriculum_Approved__c,LMS_Content_Delivery_Location__c,LMS_Integration_Status__c,LMS_Site_URL__c,Left_Signature__c,Location__c,Location_Details__c,LogoUrl__c,Mark_Content_as_Complete__c,Mark_Design_Stage_as_Complete__c,Maximum_Participants__c,Minimum_Participants__c,Module_Category__c,Module_Type__c,More_Detailsv2__c,Name_Left_Indented__c,Name_Right_Indented__c,No_Hours_Per_Session__c,No_Of_Coaching_Sessions__c,No_of_Groups__c,Number_Of_Groups__c,OPE_Design_Complete__c,Other_Content_Delivery_Locationv2__c,Outcomev2__c,Overviewv2__c,Owning_Faculty__c,Owning_School_Discipline_Area__c,Position_Left_Indented__c,Position_Right_Indented__c,Previously_Developed_Content__c,Primary_Delivery_Platform__c,Proposal_Title__c,Provider__c,Recordtype_Name__c,Resource_Details__c,Right_Signature__c,Start_Date__c,Timeline__c,Type_of_Individual_Coaching__c,Unit_Category__c,Unit_Type__c,Volume_of_Learning_hours__c,Who_Should_Participatev2__c,Suggested_Delivery_Dates__c
[hed__Course__c],a0C8q0000005NugEAE,QUTeX Fundamentals: Psychology,0128q0000004KoxAAE,0019n000001yOepAAE,Certificate of Participation,,,"Upon completion of this module, you will be able to:
-Describe the evolution of psychology as a science and the historical frameworks that have shaped psychology;
-Demonstrate an understanding of how psychologists' study human behaviour;
-Compare and contrast the major schools of psychological thought and explain the major concepts, issues and theories in these domains; and
-Demonstrate an understanding of how humans learn behaviour and how these principles can be applied to changing behaviour.",,,EXOS0078,,,Prework communications,Online,,,"This module will explore how psychology has evolved as a science to understand how people think, feel, and behave.",,1940-12-31,Faculty of Business and Law - 138,"You will be introduced to this module by exploring the history of psychology as a science and the impact it's had on shaping the world of psychology as we now know it. The rest of the module covers three topics:
-Psychological perspectives in human behaviour.
-How do psychologists study human behaviour?
-How do people learn behaviour?",,,,2023,FALSE,FALSE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,999,1,,,"<h4 id=customised-and-contestualised-for-your-organisationCustomised and contextualised for your organisationQUTeX can work closely with your organisation to develop and deliver learning solutions to help build capability and achieve your specific business objectives.
Join a growing community of leading Australian organisations creating results-driven learning solutions with QUTeX, in industries including government, financial and professional services, health and community, construction and mining, retail, education, agribusiness and more.https://www.qut.edu.au/study/professional-and-executive-education/get-your-team-future-fit-fastGet started today.",,,,,,,TRUE,,,"<p style=border: 0pxThe module will explore the dominant schools of psychological thought and how these schools explain human behaviour.
<p style=border: 0pxIn doing so, you will learn how psychologists study the human mind to understand behaviour. You will also explore how humans learn their behaviours and how these principles can be applied to modify behaviour. Thismodule is aimed at learners of all disciplines to form a foundational understanding of psychology.",0019h000001wVSgAAM,0019r000002lVbzAAE,,,,QUT Canvas,,,Short Course,,,2019-01-01,,,,,10,,
[hed__Course__c],a0C8q0000005NuhEAE,QUTeX Fundamentals: Reflective and Resilient Thinking,0128q0000004KoxAAE,0019n000001yOepAAE,Certificate of Participation,,,"Below are the outcomes you will achieve after completing this course:
-Define and explain the importance of reflective practice for your professional practice.
-Explain the process of reflective practice.
-Identify the key techniques to develop yourself as a reflective, reasoned and resilient thinker.
-Choose strategies to apply reflective practice to improve your professional practice.",,,EXOS0079,,,Prework communications,Online,,,"This module is designed to develop your capacity as a reflective, reasoned and resilient thinker.",,1940-12-31,Faculty of Business and Law - 138,"The course will begin with a 'primer' which introduces the what and why of reflective practice.
The rest of the module covers three topics:
-Reflective practice explained;
-Becoming a reflective practitioner;
-Application of reflective practice.",,,,2023,FALSE,FALSE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,999,1,,,"<h4 id=customised-and-contestualised-for-your-organisationCustomised and contextualised for your organisationQUTeX can work closely with your organisation to develop and deliver learning solutions to help build capability and achieve your specific business objectives.
Join a growing community of leading Australian organisations creating results-driven learning solutions with QUTeX, in industries including government, financial and professional services, health and community, construction and mining, retail, education, agribusiness and more.https://www.qut.edu.au/study/professional-and-executive-education/get-your-team-future-fit-fastGet started today.",,,,,,,TRUE,,,The module will develop your understanding of what reflective practice is all about and how you can apply the techniques of reflective practice in your everyday work.Reflective practice is a way of studying your own experiences to improve the way you work and live your life.,0019h000001wVSgAAM,0019r000002lVbzAAE,,,Yes,QUT Canvas,,,Short Course,,,2019-01-01,,,,,10,,
[hed__Course__c],a0C8q0000005NuiEAE,QUTeX Fundamentals: Understanding 'Digital' for the Modern Organisation,0128q0000004KoxAAE,0019n000001yOepAAE,Certificate of Participation,,,"Below are the outcomes you will achieve after completing this module:
-Understand digital transformation.
-Appreciate the breadth of technologies available to organisations including emerging technologies.
-Understand enterprise architecture and the complexity of enterprise IT systems in large organisations.
-Appreciate the breadth of digital skills on offer and the likely future digital roles both inside and outside of your organisation.",,,EXOS0080,,,Prework communications,Online,,,This module aims to provide the foundation knowledge of contemporary Information Technology.,,1940-12-24,Faculty of Business and Law - 138,"In this module we introduce the business application of Information Technology. Specific topics include:
-An introduction to digital transformation
-An introduction to digital technologies in business including emerging technologies and the applications of those technologies.
-An introduction to IT enterprise architecture as a discipline that helps guide digital investment.
-An overview of digital skills and the future of work",,,,2023,FALSE,FALSE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,9999,1,,,"<h4 id=customised-and-contestualised-for-your-organisationCustomised and contextualised for your organisationQUTeX can work closely with your organisation to develop and deliver learning solutions to help build capability and achieve your specific business objectives.
Join a growing community of leading Australian organisations creating results-driven learning solutions with QUTeX, in industries including government, financial and professional services, health and community, construction and mining, retail, education, agribusiness and more.https://www.qut.edu.au/study/professional-and-executive-education/get-your-team-future-fit-fastGet started today.",,,,,,,TRUE,,,"Discover areas of Information Technology such as software, applications, and job skills. This module is for students from all disciplines to establish skills or improve use of information technology for business. The module consists of a series of online lessons designed to combine self-directed learning and reflection.",0019h000001wVSgAAM,0019r000002lVbzAAE,,,Yes,QUT Canvas,,,Short Course,,,2019-01-01,,,,,10,,
[hed__Course__c],a0C8q0000005NujEAE,QUTeX Fundamentals: Understanding Organisational Behaviour,0128q0000004KoxAAE,0019n000001yOepAAE,Certificate of Participation,,,"By the end of this module you will be able to:
-Summarise and appropriately apply relevant theories, models and concepts of organisational behaviour.
-Identify solutions to workplace problems through the application and analysis of organisational behaviour principles, concepts and theories.
-Apply organisational and behavioural knowledge to workplace problems / contexts referring to appropriate theory and research.
-Discover self-insight regarding individual, group and organisational behaviour.",,,EXOS0081,,,Prework communications,Online,,,This unit will develop your understanding of the field of Organisational Behaviour (OB) and how you can apply the findings from research in this area to your work.,,1930-12-24,Faculty of Business and Law - 138,"<p style=border: 0pxThe module will introduces the main topic of organisational behaviour and will cover these three topics:
-Understanding individuals in the workplace.
-Understanding groups and teams in the workplace.
-The organisation as a social system.",,,,2023,FALSE,FALSE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,9999,1,,,"<h4 id=customised-and-contestualised-for-your-organisationCustomised and contextualised for your organisationQUTeX can work closely with your organisation to develop and deliver learning solutions to help build capability and achieve your specific business objectives.
Join a growing community of leading Australian organisations creating results-driven learning solutions with QUTeX, in industries including government, financial and professional services, health and community, construction and mining, retail, education, agribusiness and more.https://www.qut.edu.au/study/professional-and-executive-education/get-your-team-future-fit-fastGet started today.",,,,,,,TRUE,,,"Organisational Behaviour focuses on human behaviour within organisational contexts. This enables an understanding of the self and others within the workplace and the subsequent impact on organisational effectiveness. This module focuses on principles, approaches, and theories of workplace behaviour in relation to individuals, groups and organisational contexts.",0019h000001wVSgAAM,0019r000002lVbzAAE,,,Yes,QUT Canvas,,,Short Course,,,2019-01-01,,,,,10,,
[hed__Course__c],a0C8q0000005NukEAE,Rhythm and Movement for Self-Regulation: An Introduction,0128q0000004KoxAAE,0019n000001yOepAAE,,,,"This online course will cover:
-an overview of early childhood self-regulation
-the theory and evidence for linking rhythmic movement and music activities to self-regulation development
-an introduction to the RAMSR program: Rhythm and Movement for Self-Regulation
-practical skills for delivering simple rhythm and movement activities that require no prior music experience or training, and very few resources to implement.",,,EXOS0082,,,Prework communications,Online,,,Learn how to use simple rhythm and movement activities to support positive behaviour for children aged 2-8 years.,,1930-12-24,,"QUTeX is a one-stop-shop for all your professional learning needs. QUTeX works with faculties to ensure you receive the very best advice, support and expertise. Our Faculty of Creative Industries, Education, and Social Justice, which delivers this course, develops the practical skills of educational professionals wanting to improve their practice and be equipped with real-world capabilities.
RAMSR (Rhythm and Movement for Self-Regulation) is a program for young children that aims to support their attentional and emotional regulation skills, as well as mental flexibility, inhibition, and working memory (the executive functions).
The program was first designed and piloted in 2016 by Associate Professor Kate Williams (Queensland University of Technology) and her music therapy and early childhood music education colleagues. To learn more,https://research.qut.edu.au/ramsr title=RAMSR - Learn More target=_blankclick here.
By the end of this self-paced online course, you will be able to lead ",,,,2022,FALSE,FALSE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,9999,1,,,"Please Note<ul type=disc-QUTeX do not provide quotes, please use the QUTeX website as reference to pricing.
-Payment options include Visa, Mastercard, PayPal and BPay invoice for groups over 5 people from the same organisation.
-Purchase order numbers can be added to the receipt produced after payment or to the BPay invoice after creation.
-If registering for the Rhythm and Movement for Self-Regulation: An Introduction course, payment must be received before access is granted to the course.

Customised and contextualised for your organisation
QUTeX can work closely with your organisation to develop and deliver learning solutions to help build capability and achieve your specific business objectives.
Join a growing community of leading Australian organisations creating results-driven learning solutions with QUTeX, in industries including government, financial and professional services, health and community, construction and mining, retail, education, agribusiness and more. https://www.q",,,,,,,FALSE,,,"Rhythm and movement can help young children manage self-regulation of their emotions, attention and behaviour. Approximately 30% of young children have problems with self-regulation, which can affect learning, transitionto school and long term wellbeing. Educators, teachers, allied health professionals and anyone working with young children can learn how to use rhythm and movement activities to positively support the development of self-regulation and address underlying brain connections.
This course is online and self-paced. Musical background, skills or prior musical training is not required.",0019h000001wVSgAAM,0019r000002lVbzAAE,,,,Blackboard,,,Short Course,,,2019-01-01,,,,,1.5,"<img src=https://cms.qut.edu.au/__data/assets/image/0019/1021924/DET-QLD-Preferred-Supplier-2021_sml.png alt=EDU DET Preferred Supplier Logo 2021 width=128 height=128 align=left /
This online course is suitable for any educator or practitioner working with children aged 2 to 8 years in any group setting.
This course is suitable for both those with and without musical skills.",
[hed__Course__c],a0C8q0000005NulEAE,QUTeX Fundamentals: Strategic It-Enabled Innovation,0128q0000004KoxAAE,0019n000001yOepAAE,Certificate of Participation,,,"-Managing across the innovation &lsquo;value chain' and understanding of how the delivery of new value enhances the strategic capabilities of the customer;
-Applying an &lsquo;innovation-readiness audit' as an approach to determine barriers and readiness for implementation and sustainability of innovation;
-Understand the role played by technology in business disruption and opportunity to capture new forms of business value;
-The design, delivery and implementation path for high-value IT enabled business innovations;
-Understanding and application of business model design concepts for new value-creating products and services;
-Understand and apply contemporary approaches to designing and delivering customer-centric innovation outcomes;
-Application of methods for exploring, testing and validating customer problems and opportunities;
-Understanding and application of the key levers of IT-Enablement of innovation and developing skills to manage risk, treatment of data, security and priva",,,EXOS0083,,,Prework communications,Online,,,"This course is a transformational program that provides the basis for participants to develop skills and knowledge to design, deliver and implement high-value strategic IT-enabled business innovations that has a customer-centric focus.",,1930-12-24,Faculty of Business and Law - 138,,,,,2023,FALSE,FALSE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,9999,1,,,"<h4 id=customised-and-contestualised-for-your-organisationCustomised and contextualised for your organisationQUTeX can work closely with your organisation to develop and deliver learning solutions to help build capability and achieve your specific business objectives.
Join a growing community of leading Australian organisations creating results-driven learning solutions with QUTeX, in industries including government, financial and professional services, health and community, construction and mining, retail, education, agribusiness and more.https://www.qut.edu.au/study/professional-and-executive-education/get-your-team-future-fit-fastGet started today.",,,,,,,TRUE,,,"As technology has become the major source of disruption and opportunity for organisations to capture new business value, this course equips participants with the capability to understand and apply contemporary approaches to designing and delivering customer-centric innovation outcomes. It places a specific emphasis on the strategic application of IT-enablement of innovation with a focus on the needs of the customer and equips the participant to apply the different models, tools, and techniques of creating, delivering, and sustaining innovations of high value to customers.
Partnering with QUTeX is the Australian Information Industry Association (AIIA)<p style=text-align: center;<img src=https://cms.qut.edu.au/__data/assets/image/0019/1044622/AIIA-logo-FILE.png alt=UPDATE_AIIA logo width=314 height=105 /<img src=https://cms.qut.edu.au/__data/assets/image/0005/1057388/AI_Group-Logo.png alt= width=360 height=82 /",0019h000001wVSgAAM,0019r000002lVbzAAE,,,Yes,QUT Canvas,,,Short Course,,,2019-01-01,,,,,20,This course is specifically targeted to organisations wishing to develop advanced skills across the innovation value-chain. Participants will be equipped to apply an Innovation Project Roadmap to new initiatives where they become a valued partner for the client. Participants are encouraged to participate in small teams to develop their own Innovation Project Roadmap on live opportunities for testing and validation and will receive optional opportunities for ongoing project coaching and implementation mentoring.,
[hed__Course__c],a0C8q0000005NumEAE,Trainee Solicitors Program: Core Units,0128q0000004KoxAAE,0019n000001yOepAAE,Certificate of Achievement,,,"The 90-hour Trainee Solicitor Program (TSP) includes a compulsory ethics component and either one 12 credit point core unit or two 6 credit point elective units. To meet the Queensland admission requirements, you must complete two areas of study, either in workplace training or as part of approved or supplementary training. Trainees undertaking supplementary training may choose from the list below to supplement their workplace competencies required under the Admission Rules.
<br /Core units (12 credit point units)
-Litigation
-Property
-Commercial

<bElective units (6 credit point units)</b
-Administrative Law
-Family Law
-Criminal Law (has a one-day attendance component)
-Banking and Finance
-Employment and Industrial law
-Planning and Environment Law
-Wills and Estates
-Consumer Law",,,EXOS0084,,,Prework communications,Online,,,Set yourself up for success and excel in QUTeX Trainee Solicitors Program for admission to the Supreme Court of Queensland as a legal practitioner. Complete your 90 hours of approved training or fill gaps in your workplace training with supplementary training.,,1930-12-24,Faculty of Business and Law - 138,"Approved by the Legal Practitioners Admissions Board, QUTeX Trainee Solicitor Program (TSP) provides high-quality online training by utilising the university's extensive experience in training Queensland legal practitioners. The Supreme Court of Queensland requires trainees to complete approved training and workplace training to cover all areas of practice outlined in the Admission Rules. QUTeX offers trainees both approved training and supplementary training; supplementary training is for those who need to complete areas of practice listed in the Admission Rules that their workplace doesn't cover. Besides Criminal Law, which has a one-day attendance component, all other units are online with each unit requiring completion within six months of commencement. Participants will be provided a suggested timetable to assist with time management.",,,,2023,FALSE,FALSE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,999,1,,,"The program is delivered via flexible online learning. Criminal law has a one day attendance component, but all the other units can be completed wholly online.",,,,,,,TRUE,,,Trainee solicitors in a supervised work experience program are required to complete an additional 90 hours of training to satisfy the legal practitioner admissions rules. QUTeX Trainee Solicitor Program (TSP) provides trainees with this required 90 hours of approved training. This online course offers the flexibility to complete the training at any time over 12 months. Trainees can choose between one core area or two elective areas of practice.,0019h000001wVSgAAM,0019r000002lVbzAAE,,,Yes,QUT Canvas,,,Short Course,,,2019-01-01,,,,,90,"The Supreme Court of Queensland requires that law graduates completing Supervised Workplace Experience programs in law firms, (formerly known as 'articles of clerkship'), must also complete 90 hours of approved training as a prerequisite to be admitted as a legal practitioner.<br /(See rule 9 of the Supreme Court (Admission) Rules 2004). To be eligible for the Trainee Solicitors Program you must hold a Bachelor of Laws and a current traineeship with a registered law firm. Contact qutex@qut.edu.au about eligibility for Supplementary Training.",
[hed__Course__c],a0C8q0000005SksEAE,Digital Project Board Governance: Masterclass,0128q0000004KouAAE,0019n000001yOepAAE,Certificate of Participation,,,"Participating in the masterclass (element 2)will help you to:
-Understand digital transformation as a necessary response in a context of digital disruption;
-Recognise and understand risk in the context of the digital investment lifecycle;
-Understand the role of program boards and members in leading and governing digital transformation;
-Understand the Queensland Government's gated review process in the context of digital program boards; and
-Apply effective questioning techniques to interrogate projects, identify benefits and inform decisions about the continuing business case.",https://courseloop.qut.edu.au/courseloop/show#/module-information/ec5f2b92dbed0910dcabaaf60596199b,https://courseloop.qut.edu.au/courseloop/show#/module-information/ec5f2b92dbed0910dcabaaf60596199b,EXCM0001,Zoom links to be set up,,Prework communications,Virtual Classroom,,,Gain the tools and knowledge to become an effective Queensland Government digital project board committee member.,,1930-12-24,Faculty of Business and Law - 138,"Recognising the time sensitivities of today's executives, this masterclass is delivered in an interactive, facilitator-led online learning environment. This enables you to access learning at a time and place convenient to you, without losing the benefits of peer-to-peer networking.
<br /You will have access to the latest in learning and thinking from QUT and Queensland Government subject matter experts and will be given the tools to apply immediately.",,,,2023,FALSE,TRUE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,35,8,,,"<span calibri,sans-serif;&#10;mso-fareast-font-family:calibri;mso-fareast-theme-font:minor-latin;mso-ansi-language:&#10;en-au;mso-fareast-language:en-us;mso-bidi-language:ar-sa=Customised and contestualised for your organisation</spanQUTeX can work closely with your organisation to develop and deliver learning solutions to help build capability and achieve your specific business objectives.
Join a growing community of leading Australian organisations creating results-driven learning solutions with QUTeX, in industries including government, financial and professional services, health and community, construction and mining, retail, education, agribusiness and more. https://www.qut.edu.au/study/professional-and-executive-education/get-your-team-future-fit-fastGet started today.
<span calibri,sans-serif;&#10;mso-fareast-font-family:calibri;mso-fareast-theme-font:minor-latin;mso-ansi-language:&#10;en-au;mso-fareast-language:en-us;mso-bidi-language:ar-sa=QUTeX Professional Advantage Package<",,,,,,,TRUE,,,"The Queensland Government Customer and Digital Group and the Public Service Commission have partnered with QUTeX to design and deliver the Queensland Government digital project board governance program. The three-component program aims to equip leaders and senior executives with the competencies and tools to become effective members of digital project boards and steering committees.
This masterclass is the second program component, designed to develop the competencies needed to successfully manage digital risk and steer digital investments
-Element 1: https://www.forgov.qld.gov.au/digital-project-board-governance-programDigital project board governance basics (micro-learning).
-Element 2: Digital project board governance masterclass.
-Element 3: An optional https://www.qut.edu.au/study/professional-and-executive-education/courses/queensland-government-digital-leadership-digital-project-board-governance-micro-credentialmicro-credential to become an accredited digital project board membe",0019h000001wVSgAAM,0019r000002lVbzAAE,,,Yes,QUT Canvas,,,Module,,,2019-01-01,,,,,13,"The module is designed for senior executives within the Queensland Public Service, typically at SES Level. Participants are likely to be involved in the governance of a digital project, program or steering committee which may include being the nominated senior responsible officer
Nominees must complete https://www.forgov.qld.gov.au/digital-project-board-governance-programmicro-learning element 1 before commencing this program.",
[hed__Course__c],a0C8q0000005SktEAE,Digital Project Board Governance: Micro Credential,0128q0000004KouAAE,0019n000001yOepAAE,Certificate of Achievement,,,"Participating in the micro credential (element 3) will help you to:
-Critically analyse and evaluate theoretical frameworks and models as they apply to professional practice.
-Apply judgment, cognitive 􀂧exibility and critical re􀂧ection in designing and planning strategies and solution for effective performance in complex business environments.
-Understand the value of re􀂧ective practice in adapting and applying knowledge and skills the to development of robust, responsible and sustainable courses of action.",https://courseloop.qut.edu.au/courseloop/show#/module-information/a747fa84db218590738221b305961933,https://courseloop.qut.edu.au/courseloop/show#/module-information/a747fa84db218590738221b305961933,EXCM0002,,,Prework communications,Online,,,Gain the tools and knowledge to become an effective Queensland Government digital project board committee member.,,1930-12-24,,"Micro-credentials are certification style qualifications that are designed to help address a need in the market and meets the standard or the relevant profession or industry.
On completion the participant will:
-be awarded a QUTeX micro-credential to acknowledge their learning and assessment
-become an accredited Queensland Government digital project board/steering committee member.",,,,2022,FALSE,TRUE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,40,1,,,,,,,,,,TRUE,,,"The Queensland Government Customer and Digital Group and the Public Service Commission have partnered with QUTeX to design and deliver the Queensland Government digital project board governance program. The three-component program aims to equip leaders and senior executives with the competencies and tools to become effective members of digital project boards and steering committees.
This micro-credential is the third program component and will enable participants to become an accredited digital project board member.
-Element 1:https://www.forgov.qld.gov.au/digital-project-board-governance-programDigital project board governance basics (micro-learning).
-Element 2: https://www.qut.edu.au/study/professional-and-executive-education/courses/digital-project-board-governanceDigital project board governance masterclass.
-Element 3: An optional micro-credential to become an accredited digital project board member.",0019h000001wVSgAAM,0019r000002lVbzAAE,,,Yes,Blackboard,,,Module,,,2019-01-01,,,,,65,"The module is designed for senior executives within the Queensland Public Service, typically at SES Level. Participants are likely to be involved in the governance of a digital project, program or steering committee which may include being the nominated senior responsible officer.
Nominees must completehttps://www.forgov.qld.gov.au/digital-project-board-governance-programmicro-learning element 1 and https://www.qut.edu.au/study/professional-and-executive-education/courses/digital-project-board-governancemasterclass element 2 before commencing this program.
The micro credential is approximately 60 hours of learning over 10 weeks, including:
-self-directed online learning
-interactive facilitator-led virtual classrooms
-workplace assignment.

The assignment work will be to review the performance of a digital project board/steering committee for a major digital project in a different agency. The review will be against a set of specific governance criteria and will require the learner to p",
[hed__Course__c],a0C8q0000005SkuEAE,The Strategic Accountant,0128q0000004KoxAAE,0019n000001yOepAAE,Certificate of Participation,,,"The four modules covered in this master class comprise:
<img src=https://cms.qut.edu.au/__data/assets/image/0016/1143511/core-concepts.JPG alt=core concepts width=530 height=121 style=margin: 1em auto; display: block; /
At the conclusion of this master class, you will have developed the ability to understand and apply the skills required to:
-Design your firms value drivers through three value-driven and time-based conversations.
-Build capabilities of Digital Acumen, Ethics and Integrity, Critical Thinking and Judgement, and an Adaptive Mindset.
-Understand and apply the skills required for a future focused mindset to strategically redesign your firms' value proposition.",,,EXOS0085,,,Prework communications,Online,,,Challenge your thinking on how your practice deals with the impacts of technology disruption and how to re-invent your value proposition for your clients.,,2023-09-07,,"In this master class, you will learn ways to re-invent your firm's value propositionto better deal with the disruption faced across the industry, and to understand why automation and artificial intelligence is destroying the traditional compliance-based service firm.
Importantly, you will identify new value-creating opportunities for your firm for the future through the fostering of a strategic mindset.
Book Bonus<p style=text-indent:.7ptAt the completion of this master class, you will also receive a copy of the book The Strategic Accountant, written by your expert facilitator John Hale.
<img src=https://cms.qut.edu.au/__data/assets/image/0003/1143516/newbook.png alt=book width=268 height=378 style=margin: 1em auto; display: block; /",,,,2023,FALSE,FALSE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,999,1,,,"<h4 id=customised-and-contestualised-for-your-organisationCustomised and contextualised for your organisationQUTeX can work closely with your organisation to develop and deliver learning solutions to help build capability and achieve your specific business objectives.
Join a growing community of leading Australian organisations creating results-driven learning solutions with QUTeX, in industries including government, financial and professional services, health and community, construction and mining, retail, education, agribusiness and more.https://www.qut.edu.au/study/professional-and-executive-education/get-your-team-future-fit-fastGet started today.",,,,,,,TRUE,,,"As a practicing accountant, in this 20-hour self-paced online master class, you will be challenged to understand how, and in which ways, your firm adds value to your clients.",0019h000001wVSgAAM,0019r000002lVbzAAE,,,Yes,Blackboard,,,Short Course,,,2019-01-01,,,,,20,Any practicing accountant who needs to deal with the impacts of automation and the need to develop new forms of client value.,
[hed__Course__c],a0C8q0000005cVrEAI,Health Care Law and Ethics,0128q0000004KoxAAE,0019n000001yOepAAE,Certificate of Participation,,,"On completion of this course, you'll have the ability to:

demonstrate a comprehensive knowledge and understanding of the links between law and ethics in health care
demonstrate a critical appreciation of the dynamic nature of law and ethics in health care, in terms of its continuing development and the impact of various legal, ethical, moral, economic, political, philosophical, social, and cultural factors on developments in this area
clearly express and defend positions on a range of issues at the intersection of health care ethics and law in a manner that is both respectful and constructive and acknowledges contrasting perspectives
research, synthesise, critically analyse, and evaluate complex legal and ethical issues in a healthcare context.",,,LWN164,,,Prework communications,Face to Face,,,"Participants in this short course will develop an understanding of health law, health ethics and the relationships between the two.",,1930-12-31,Faculty of Health - 141,,,,,2022,FALSE,FALSE,,Success,,,a0F8q000000JDODEA4,QUT Kelvin Grove,https://qut360--c.documentforce.com/file-asset-public/QUT_Badge_Logo?oid=00D5g000001FDGjEAO,TRUE,TRUE,20,1,,,"Live sessions will be recorded and then made accessible via the QUT Blackboard online learning portal. Blackboard provides the opportunity to consolidate learning through peer collaboration and discussion with course convenors. The 4 days is indicative of the amount of total time needed to dedicate to your learning.

This program is shared by postgraduate students in Health, and may involve some collaboration between professional development participants and postgraduate students.",,,,,,,TRUE,,,"Develop an understanding of health law, health ethics and the relationships between the two with this short course, presented by experts in health law and ethics.

Areas of focus include:

an introduction to ethical theories and health law
macro-level issues including the right to health and health rationing
micro-level issues including patient safety
developments and emerging issues in healthcare ethics and law.",0019h000001wVSgAAM,0019r000002lVbzAAE,,,Yes,QUT Canvas,,,Short Course,,,2022-06-16,,,,,33,"Health professionals and practitioners from a wide range of fields, who are interested in receiving an introduction to the intersections between ethics and law in the healthcare setting.",
