_,Id,ValidationStatus,PublishStatus,VersionNumber,IsLatestVersion,IsVisibleInApp,IsVisibleInPkb,IsVisibleInCsp,IsVisibleInPrm,Language,Title,UrlName,ArchivedDate,ArchivedById,Summary,NextReviewDate,LargeLanguageModel,ArticleNumber,FirstPublishedDate,LastPublishedDate,ArticleArchivedById,ArticleArchivedDate,ArticleCaseAttachCount,ArticleCreatedById,ArticleCreatedDate,ArticleTotalViewCount,SourceId,AssignedToId,AssignedById,AssignmentDate,AssignmentDueDate,AssignmentNote,MigratedToFromArticleVersion,Article_Details__c
[Knowledge__kav],ka0Om0000000LsTIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Can�t find accommodation,Can-t-find-accommodation,,,,,,1089,2023-12-17T23:13:13.000+0000,2023-12-17T23:13:13.000+0000,,,0,005Om000000NQ6gIAG,2023-12-17T23:13:01.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">As the semester rapidly approaches, the demand for rental accommodation in Brisbane is projected to increase. It is highly advisable to act promptly in securing accommodation as Brisbane continues to experience low vacancy rates. To alleviate the stress associated with finding suitable housing, we strongly recommended that you contact accommodation providers directly and make early reservations. ��Check out the accommodation options listed at </span><a href="""" target=""_blank""><span style=""font-size: 11.0pt;""><span style=""color: #0563c1;"">QUT - Accommodation in Brisbane</span></span></a><span style=""font-size: 11.0pt;""> or search for a room at </span><a href=""https://qut.studystays.com.au/"" target=""_blank""><span style=""font-size: 11.0pt;""><span style=""color: #0563c1;"">https://qut.studystays.com.au/</span></span></a></span></span><br>�"
[Knowledge__kav],ka0Om0000000LqrIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Accommodation and living in Brisbane,Accommodation-and-living-in-Brisbane,,,,,,1088,2023-12-17T23:12:45.000+0000,2023-12-17T23:12:45.000+0000,,,1,005Om000000NQ6gIAG,2023-12-17T23:12:24.000+0000,10,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;""><span style=""color: #124c7b;"">Accommodation and living in Brisbane</span></span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">During your first weeks in Brisbane, you should budget for approximately $2,500AUD to get yourself set-up in your accommodation, stock up on food and organise your transport card. After that, you can budget for approximately $500 a week for rent, food, transport, utility bills and entertainment.</span></span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">You�ll find a wide range of </span></span><a href=""https://www.qut.edu.au/study/student-life/living-in-brisbane/accommodation-in-brisbane?international"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">accommodation options</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;""> to suit all budgets within walking distance to either campus. QUT has a dedicated </span></span><a href=""https://qut.studystays.com.au/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">accommodation support service</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;""> to help you navigate the rental market and get you settled into life in Brisbane.</span></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">You can read more about </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/study/student-life/living-in-brisbane?international"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Living in Brisbane</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> on the website.</span></span></span>"
[Knowledge__kav],ka0Om0000000LpFIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Airport reception,Airport-reception,,,,,,1087,2023-12-15T06:55:03.000+0000,2023-12-15T06:55:03.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:54:54.000+0000,6,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;""><span style=""color: #124c7b;"">Airport reception</span></span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">QUT offers a free </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/study/student-life/support/airport-reception"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">airport reception service</a></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> for new international students from either the Brisbane Domestic or International terminals. You must have accepted your offer and have been granted your visa to Australia (if applicable) before booking. For more information, and to book, please visit the website.</span></span></span>"
[Knowledge__kav],ka0Om0000000LndIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Student support,Student-support,,,,,,1086,2023-12-15T06:54:37.000+0000,2023-12-15T06:54:37.000+0000,,,1,005Om000000NQ6gIAG,2023-12-15T06:54:28.000+0000,9,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;""><span style=""color: #124c7b;"">Student support</span></span></b></span></span><br><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">QUT can help you make the transition to living in Brisbane and studying at QUT with our dedicated support services. You can get help with:</span></span></span><br>�<ul><li class=""MsoNoSpacing"" style=""margin-left: 8px;""><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">pre-arrival information and airport reception</span></span></span></li><li class=""MsoNoSpacing"" style=""margin-left: 8px;""><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">international orientation</span></span></span></li><li class=""MsoNoSpacing"" style=""margin-left: 8px;""><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">advice on settling into life in Brisbane and Australia</span></span></span></li><li class=""MsoNoSpacing"" style=""margin-left: 8px;""><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">language, learning and study support</span></span></span></li><li class=""MsoNoSpacing"" style=""margin-left: 8px;""><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">information on bringing your family</span></span></span></li><li class=""MsoNoSpacing"" style=""margin-left: 8px;""><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">accommodation options</span></span></span></li><li class=""MsoNoSpacing"" style=""margin-left: 8px;""><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">counselling services and career advice</span></span></span></li><li class=""MsoNoSpacing"" style=""margin-left: 8px;""><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">financial assistance and scholarships</span></span></span></li><li class=""MsoNoSpacing"" style=""margin-left: 8px;""><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;""><span style=""color: black;"">social trips and activities.</span></span></span></li></ul><br><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">You can contact our student services team by emailing </span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""mailto:studentservices@qut.edu.au"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">studentservices@qut.edu.au</a></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">.</span></span>"
[Knowledge__kav],ka0Om0000000Lm1IAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Waiting on permanent residency confirmation,Waiting-on-permanent-residency-confirmation,,,,,,1085,2023-12-15T06:54:03.000+0000,2023-12-15T06:54:03.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:53:53.000+0000,5,,,,,,,,"<span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;"">Domestic students include Australia or New Zealand citizens, permanent residents and Australian Permanent Humanitarian visa holders. Based on the information provided in your email, you are not eligible to apply as a domestic student at this time.</span></span><br><br><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;"">As a temporary visa holder, you will need to apply as an international student and will be charged international tuition fees. If you do apply and commence study as an international student and are subsequently granted permanent residency, you can continue the remainder of your studies as a domestic student.</span></span><br><br><span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;"">Please note that tuition fee refunds will not be granted. If you are granted a permanent residency visa prior to applying to QUT, you may apply as a domestic student.</span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">Once you have received your permanent residency visa, you can apply to be considered as a domestic applicant. You will need confirmation of your PR approval. A PR application will not be approved without this. Please email </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""mailto:qut.intadmission@qut.edu.au"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">qut.intadmission@qut.edu.au</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> with your supporting documents.</span></span></span>"
[Knowledge__kav],ka0Om0000000LkPIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Visa refusal,Visa-refusal,,,,,,1084,2023-12-15T06:53:33.000+0000,2023-12-15T06:53:33.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:53:24.000+0000,1,,,,,,,,"You are welcome to apply for study at QUT at any time. Our Application Portal is open all year round, and our admissions staff will assess your application based on the documentation provided.<br><br>We are unable to advise on assessment outcomes, as these are completed on a case-by-case basis, and you will only be able to receive an outcome once you have applied. Previous visa refusals do not exclude you from applying to QUT, however we suggest you provide as much documentation as possible to support your application.<br><br><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">Please consult with your agent for assistance on how to apply and upload the relevant documentation.</span></span>"
[Knowledge__kav],ka0Om0000000LinIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Visa clarification,Visa-clarification,,,,,,1083,2023-12-15T06:50:56.000+0000,2023-12-15T06:50:56.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:50:41.000+0000,2,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">Domestic students are classified as either: </span></span></span></span><ul><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">Australian citizens</span></span></span></span></li><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">New Zealand citizens</span></span></span></span></li><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">Australian permanent residency visa holders</span></span></span></span></li><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">Australian permanent humanitarian visa holders.</span></span></span></span></li></ul><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">If your visa does not fall within one of these categories, then you will be classified as an international applicant and will need to follow the </span></span><a href=""https://www.qut.edu.au/study/applying/international-applying"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">international applying guide</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;""> if you wish to study at QUT.</span></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">We recommend completing a </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://immi.homeaffairs.gov.au/visas/already-have-a-visa/check-visa-details-and-conditions/check-conditions-online"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">VEVO online verification</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> check if you are unsure on your visa type.</span></span></span>"
[Knowledge__kav],ka0Om0000000LhBIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Single-unit study (seeking QLD accreditation),Single-unit-study-seeking-QLD-accreditation,,,,,,1082,2023-12-15T06:50:20.000+0000,2023-12-15T06:50:20.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:50:09.000+0000,5,,,,,,,,"<ol><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><a href=""https://qutvirtual4.qut.edu.au/web/qut/unit?unitCode=LLB306&amp;year=2022&amp;studyPeriodCode=SUM"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">LLB306 Civil Procedure</a></span></span></li><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><a href=""https://qutvirtual4.qut.edu.au/web/qut/unit?unitCode=LLB203&amp;year=2023&amp;studyPeriodCode=SEM-1"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">LLB203 Constitutional Law</a></span></span></li><li style=""margin-left: 8px;""><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://qutvirtual4.qut.edu.au/web/qut/unit?unitCode=LLH302&amp;year=2023&amp;studyPeriodCode=SEM-1"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">LLH302 Ethics and Legal Profession</a></span></span></li></ol>"
[Knowledge__kav],ka0Om0000000LfZIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Single-unit study,Single-unit-study,,,,,,1081,2023-12-15T06:49:38.000+0000,2023-12-15T06:49:38.000+0000,,,1,005Om000000NQ6gIAG,2023-12-15T06:49:18.000+0000,3,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">To apply for </span></span><a href=""https://www.qut.edu.au/study/professional-and-executive-education/single-unit-study"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">single-unit study</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;"">, submit your supporting documents online via the </span></span><a href=""https://external-apps.qut.edu.au/studentservices/single-unit/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Single-Unit Study Application Form</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;"">. Processing times vary and may take up to 5-10-business days depending on the subjects you have applied for and the pre-requisite study assessment. Applications without the required supporting documents will be immediately declined. </span></span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">For application open and closing dates, visit </span></span><a href=""https://www.qut.edu.au/about/key-dates-and-academic-calendar/international-key-dates?category=Applying%20to%20study&amp;subcategory=Single-unit%20and%20cross-institutional%20applications&amp;year=2022"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT�s Key Dates</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;""> for details. Late applications will incur a $50 non-refundable late fee.</span></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">Single-unit study is not available for international students who are in Australia on international student visas.</span></span><br>�"
[Knowledge__kav],ka0Om0000000LdxIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Cross-institutional study,Cross-institutional-study,,,,,,1080,2023-12-15T06:48:19.000+0000,2023-12-15T06:48:19.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:48:10.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;""><span style=""color: #124c7b;"">Cross-institutional study</span></span></b></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">To apply for </span></span><a href=""https://www.qut.edu.au/study/options/cross-institutional-study"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">cross-institutional study</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;"">, you need to complete a </span></span><a href=""https://cms.qut.edu.au/__data/assets/pdf_file/0005/557033/1601012_x_frm_supplement.pdf"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Home University Approval Form</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;"">, have a recent version of your academic history and enrolment, and provide evidence of pre-requisite study (if required). </span></span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">Submit your supporting documents online via the </span></span><a href=""https://external-apps.qut.edu.au/studentservices/cross-institutional/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Cross-Institutional Application Form</span></a><span style=""font-size: 11.0pt;""><span style=""color: black;"">. Processing times vary and may take up to 20-business days depending on the subjects you have applied for and the pre-requisite study assessment. Applications without the required supporting documents will be immediately declined. </span></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">For application open and closing dates, visit </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/about/key-dates-and-academic-calendar/international-key-dates?category=Applying%20to%20study&amp;subcategory=Single-unit%20and%20cross-institutional%20applications&amp;year=2022"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT�s Key Dates</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> for details. Late applications will incur a $50 non-refundable late fee.</span></span></span>"
[Knowledge__kav],ka0Om0000000LcLIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Enrolment requirements,Enrolment-requirements,,,,,,1079,2023-12-15T06:46:41.000+0000,2023-12-15T06:46:41.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:46:32.000+0000,2,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">As a student visa holder, students are required to maintain an enrolment program which allows them to complete their course within the duration of your Confirmation of Enrolment (CoE). </span></span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">For instance, students can choose to undertake units in Summer 2022 (where available) provided this does not extend the duration of their course beyond the end date of their current CoE.</span></span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">We would suggest enquiring with your Faculty for advice about your study plan and Summer unit availability. Unfortunately, our team is unable to provide study plan advice</span></span></span>"
[Knowledge__kav],ka0Om0000000LajIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Online study � international student not on student visas,Online-study-international-student-not-on-student-visas,,,,,,1078,2023-12-15T06:46:09.000+0000,2023-12-15T06:46:09.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:45:59.000+0000,7,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;""><span style=""color: black;"">International Student Visa holders cannot get an offer to study online. However, any other temporary entrant to Australia can be offered an online place (if the course has such an option) subject to any restrictions on their visa; please note you will have to apply for the on-campus option and then notify the admissions team if they want an online offer. For more information regarding </span></span><span style=""font-size: 11.0pt;"">visa-related matters please contact the </span><a href=""https://immi.homeaffairs.gov.au/help-support/contact-us"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Department of Home Affairs</span></a><span style=""font-size: 11.0pt;"">.</span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">International applicants do not require an actual online offer to study online; ie they can simply just enrol online. If they have already accepted their offer this would be simplest way to proceed.</span></span>"
[Knowledge__kav],ka0Om0000000LZ7IAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Online study,Online-study,,,,,,1077,2023-12-15T06:45:09.000+0000,2023-12-15T06:45:09.000+0000,,,1,005Om000000NQ6gIAG,2023-12-15T06:45:00.000+0000,6,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">International students are not able to study online and must study on-campus here in Brisbane.</span></span></span>"
[Knowledge__kav],ka0Om0000000LXVIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,IELTS testing in Brisbane,IELTS-testing-in-Brisbane,,,,,,1076,2023-12-15T06:44:34.000+0000,2023-12-15T06:44:34.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:44:25.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">If you are currently onshore in Brisbane, and are interested in taking an IELTS exam, QUT has its very own IELTS testing centre located at our Kelvin Grove campus. For any questions, get in touch with our dedicated support team on </span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""mailto:ielts.enquiries@qut.edu.au"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">ielts.enquiries@qut.edu.au</a></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">.</span></span>"
[Knowledge__kav],ka0Om0000000LVtIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,College workbooks,College-workbooks,,,,,,1075,2023-12-15T06:44:09.000+0000,2023-12-15T06:44:09.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:43:59.000+0000,1,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">All coursebooks are provided by the QUT College to General English and EAP students. The cost for these is included in the tuition fee.</span></span></span>"
[Knowledge__kav],ka0Om0000000LUHIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,English pathway - IELTS 7 options,English-pathway-IELTS-7-options,,,,,,1074,2023-12-15T06:43:37.000+0000,2023-12-15T06:43:37.000+0000,,,1,005Om000000NQ6gIAG,2023-12-15T06:43:25.000+0000,8,,,,,,,,"<span style=""font-size: 11pt;""><span style=""font-family: Arial,sans-serif;"">There is no English pathway for courses that require an Academic IELTS 7.0(7.0) and higher. All students must sit the test and attain the required scores.</span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">The <a href=""https://www.qut.edu.au/courses/ielts-advanced"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">IELTS advanced</a> course may be offered as a packaged option, but it is only a course that helps students improve their English for a better chance of attaining the required scores. It does not guarantee this score.</span></span>"
[Knowledge__kav],ka0Om0000000LSfIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Pathway programs,Pathway-programs,,,,,,1073,2023-12-15T06:43:07.000+0000,2023-12-15T06:43:07.000+0000,,,3,005Om000000NQ6gIAG,2023-12-15T06:42:57.000+0000,13,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">If you have not quite met the academic or English entry requirements for your preferred QUT course, you may wish to consider a pathway or foundation program. These programs are hosted by our QUT College on the Kelvin Grove campus and are designed to help you meet the entry requirements for your undergraduate or postgraduate program. If you would like to be considered for a foundation or diploma pathway program, you can select this option in Step 1 of the online application portal.</span></span>"
[Knowledge__kav],ka0Om0000000LR3IAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Short course offerings/Professional education,Short-course-offerings-Professional-education,,,,,,1072,2023-12-15T06:42:36.000+0000,2023-12-15T06:42:36.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:42:27.000+0000,4,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">Please refer to the QUT website for <a href=""https://professional-education.qut.edu.au/study/s/category/products/0ZG8q00000000GwGAI"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">professional education</a> and short course offerings. For more information, please contact QUTeX by emailing <a href=""mailto:qutex@qut.edu.au"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">qutex@qut.edu.au</a>.</span></span>"
[Knowledge__kav],ka0Om0000000LPRIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Third party authorisation,Third-party-authorisation,,,,,,1071,2023-12-15T06:42:09.000+0000,2023-12-15T06:42:09.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:41:59.000+0000,2,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;""><span style=""color: #124c7b;"">Third Party Authorisation</span></span></b></span></span><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">QUT�s strict privacy policy means you will need to complete and submit </span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://external-apps.qut.edu.au/studentservices/TPA/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT�s Third Party Authorisation form</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""> if you wish for another person to speak and enquire on your behalf. You will need to nominate a certain person on this form which will allow us to speak to that person.</span></span>"
[Knowledge__kav],ka0Om0000000LNpIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Double degrees,Double-degrees,,,,,,1070,2023-12-15T06:41:43.000+0000,2023-12-15T06:41:43.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:41:33.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;""><span style=""color: #124c7b;"">Double</span></span></b> <b><span style=""font-size: 11.0pt;""><span style=""color: #124c7b;"">degrees</span></span></b></span></span><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">You can choose to apply for a </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/study/options/double-degrees?international"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">double degree</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">. In a double degree, you combine two bachelor degrees into a single course of study. A double degree gives you the opportunity to create your own specialist career niche by combining two complementary study areas that interest you.</span></span></span>"
