$$Pricebook2.Name$Product2.Name,Id,IsActive,Pricebook2.Name,Pricebook2Id,Product2.Name,Product2Id,UnitPrice
SunSuper Member;Lean Six Sigma Green Belt - Virtual,01u8q000000YZxrAAG,false,SunSuper Member,01s8q0000000KAzAAM,Lean Six Sigma Green Belt - Virtual,01t8q000000Eu1PAAS,2340
SunSuper Member;Lean Six Sigma Green Belt,01u8q000000YZxwAAG,false,SunSuper Member,01s8q0000000KAzAAM,Lean Six Sigma Green Belt,01t8q000000Eu1QAAS,2640
SunSuper Member;Mastering Data Visualisation for Marketing and Communications,01u8q000000YZy1AAG,false,SunSuper Member,01s8q0000000KAzAAM,Mastering Data Visualisation for Marketing and Communications,01t8q000000Eu1RAAS,743
SunSuper Member;Maximising your Influence as a Leader,01u8q000000YZy6AAG,false,SunSuper Member,01s8q0000000KAzAAM,Maximising your Influence as a Leader,01t8q000000Eu1SAAS,660
SunSuper Member;Mentoring Beginning Teachers,01u8q000000YZyBAAW,false,SunSuper Member,01s8q0000000KAzAAM,Mentoring Beginning Teachers,01t8q000000Eu1TAAS,314
SunSuper Member;Modern Chinese Language Course: Level 1,01u8q000000YZyGAAW,false,SunSuper Member,01s8q0000000KAzAAM,Modern Chinese Language Course: Level 1,01t8q000000Eu1UAAS,353
SunSuper Member;Modern Chinese Language Course: Level 2,01u8q000000YZyLAAW,false,SunSuper Member,01s8q0000000KAzAAM,Modern Chinese Language Course: Level 2,01t8q000000Eu1VAAS,353
SunSuper Member;Modern Chinese Language Course: Level 3,01u8q000000YZyQAAW,false,SunSuper Member,01s8q0000000KAzAAM,Modern Chinese Language Course: Level 3,01t8q000000Eu1WAAS,353
SunSuper Member;Modern Chinese Language Course: Level 4,01u8q000000YZyVAAW,false,SunSuper Member,01s8q0000000KAzAAM,Modern Chinese Language Course: Level 4,01t8q000000Eu1XAAS,353
SunSuper Member;Modern Chinese Language Course: Level 5,01u8q000000YZyaAAG,false,SunSuper Member,01s8q0000000KAzAAM,Modern Chinese Language Course: Level 5,01t8q000000Eu1YAAS,353
SunSuper Member;Modern Chinese Language Course: Level 6,01u8q000000YZyfAAG,false,SunSuper Member,01s8q0000000KAzAAM,Modern Chinese Language Course: Level 6,01t8q000000Eu1ZAAS,353
SunSuper Member;Modern Chinese Language Course: Level 7,01u8q000000YZykAAG,false,SunSuper Member,01s8q0000000KAzAAM,Modern Chinese Language Course: Level 7,01t8q000000Eu1aAAC,353
SunSuper Member;Modern Chinese Language Course: Level 8,01u8q000000YZypAAG,false,SunSuper Member,01s8q0000000KAzAAM,Modern Chinese Language Course: Level 8,01t8q000000Eu1bAAC,353
SunSuper Member;Planning Professional Presentations,01u8q000000YZyuAAG,false,SunSuper Member,01s8q0000000KAzAAM,Planning Professional Presentations,01t8q000000Eu1cAAC,660
SunSuper Member;Rhythm and Movement for Self-Regulation,01u8q000000YZyzAAG,false,SunSuper Member,01s8q0000000KAzAAM,Rhythm and Movement for Self-Regulation,01t8q000000Eu1dAAC,314
SunSuper Member;Strategic Business Process Management,01u8q000000YZz5AAG,false,SunSuper Member,01s8q0000000KAzAAM,Strategic Business Process Management,01t8q000000Eu1fAAC,2340
SunSuper Member;Successful Speechwriting,01u8q000000YZzBAAW,false,SunSuper Member,01s8q0000000KAzAAM,Successful Speechwriting,01t8q000000Eu1gAAC,660
SunSuper Member;Teaching Phonics in Early Childhood,01u8q000000YZzGAAW,false,SunSuper Member,01s8q0000000KAzAAM,Teaching Phonics in Early Childhood,01t8q000000Eu1hAAC,314
SunSuper Member;Teaching Phonics in Early Childhood: Module Plus,01u8q000000YZzLAAW,false,SunSuper Member,01s8q0000000KAzAAM,Teaching Phonics in Early Childhood: Module Plus,01t8q000000Eu1iAAC,491
SunSuper Member;Teaching Students who have Suffered Complex Trauma,01u8q000000YZzQAAW,false,SunSuper Member,01s8q0000000KAzAAM,Teaching Students who have Suffered Complex Trauma,01t8q000000Eu1jAAC,314
SunSuper Member;Team and Group Coaching: igniting organisational energy,01u8q000000YZzVAAW,false,SunSuper Member,01s8q0000000KAzAAM,Team and Group Coaching: igniting organisational energy,01t8q000000Eu1kAAC,660
SunSuper Member;The Psychology of Negotiation,01u8q000000YZzaAAG,false,SunSuper Member,01s8q0000000KAzAAM,The Psychology of Negotiation,01t8q000000Eu1lAAC,660
SunSuper Member;Trust Management: Unlocking a Unique Source of Competitive Advantage in the Digi,01u8q000000YZzfAAG,false,SunSuper Member,01s8q0000000KAzAAM,Trust Management: Unlocking a Unique Source of Competitive Advantage in the Digi,01t8q000000Eu1mAAC,660
SunSuper Member;Using Influence to be an Effective Negotiator,01u8q000000YZzlAAG,false,SunSuper Member,01s8q0000000KAzAAM,Using Influence to be an Effective Negotiator,01t8q000000Eu1oAAC,660
SunSuper Member;Enterprise Leadership - Leading Self & Others,01u8q000000YZzqAAG,false,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Leading Self & Others,01t8q000000Eu1pAAC,1463
SunSuper Member;Enterprise Leadership - Actioning Strategic Innovation,01u8q000000YZzvAAG,false,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Actioning Strategic Innovation,01t8q000000Eu1qAAC,1463
SunSuper Member;Enterprise Leadership - Communicating for Results,01u8q000000Ya00AAC,false,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Communicating for Results,01t8q000000Eu1rAAC,1463
SunSuper Member;Enterprise Leadership - Leading Strategic Initiatives,01u8q000000Ya0AAAS,false,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Leading Strategic Initiatives,01t8q000000Eu1tAAC,1463
SunSuper Member;Enterprise Leadership - Managing Stakeholder Relationships,01u8q000000Ya0KAAS,false,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Managing Stakeholder Relationships,01t8q000000Eu1vAAC,1463
SunSuper Member;Enterprise Leadership - Leading in the Government Context,01u8q000000Ya0PAAS,false,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Leading in the Government Context,01t8q000000Eu1wAAC,1462.5
SunSuper Member;Enterprise Leadership - Leading for High Performance,01u8q000000Ya0eAAC,false,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Leading for High Performance,01t8q000000Eu1zAAC,1463
SunSuper Member;Enterprise Leadership - Leader As Coach,01u8q000000Ya0jAAC,false,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Leader As Coach,01t8q000000Eu20AAC,1463
SunSuper Member;Enterprise Leadership - Systems Thinking for Leaders,01u8q000000Ya0oAAC,false,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Systems Thinking for Leaders,01t8q000000Eu21AAC,1463
SunSuper Member;Health Planning and Evaluation with Assessment,01u8q000000Ya0wAAC,false,SunSuper Member,01s8q0000000KAzAAM,Health Planning and Evaluation with Assessment,01t8q000000Eu23AAC,2178.75
SunSuper Member;Leadership of Quality and Safety in Health Care with Assessment,01u8q000000Ya12AAC,false,SunSuper Member,01s8q0000000KAzAAM,Leadership of Quality and Safety in Health Care with Assessment,01t8q000000Eu24AAC,2179
SunSuper Member;Disaster Response and Recovery with Assessment,01u8q000000Ya18AAC,false,SunSuper Member,01s8q0000000KAzAAM,Disaster Response and Recovery with Assessment,01t8q000000Eu25AAC,2179
SunSuper Member;Leadership in Disaster Management with Assessment,01u8q000000Ya1EAAS,false,SunSuper Member,01s8q0000000KAzAAM,Leadership in Disaster Management with Assessment,01t8q000000Eu26AAC,2179
SunSuper Member;Leadership In Health Management with Assessment,01u8q000000Ya1KAAS,false,SunSuper Member,01s8q0000000KAzAAM,Leadership In Health Management with Assessment,01t8q000000Eu27AAC,2179
SunSuper Member;Human Factors and Ergonomics with Assessment,01u8q000000Ya1QAAS,false,SunSuper Member,01s8q0000000KAzAAM,Human Factors and Ergonomics with Assessment,01t8q000000Eu28AAC,2179
SunSuper Member;QUTeX Fundamentals: Critical Thinking and Reasoning,01u8q000000Ya61AAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Critical Thinking and Reasoning,01t8q000000Eu9aAAC,198
SunSuper Member;QUTeX Fundamentals: Culturally Diverse Thinking & Perspectives,01u8q000000Ya65AAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Culturally Diverse Thinking & Perspectives,01t8q000000Eu9cAAC,198
SunSuper Member;QUTeX Fundamentals: Cyber Security for Non-Cyber Professionals,01u8q000000Ya69AAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Cyber Security for Non-Cyber Professionals,01t8q000000Eu9dAAC,198
SunSuper Member;QUTeX Fundamentals: Leading Complex Projects,01u8q000000Ya6DAAS,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Leading Complex Projects,01t8q000000Eu9eAAC,198
SunSuper Member;QUTeX Fundamentals: Organisational Psychology,01u8q000000Ya6LAAS,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Organisational Psychology,01t8q000000Eu9gAAC,198
SunSuper Member;QUTeX Fundamentals: Project Management Processes & Practices,01u8q000000Ya6PAAS,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Project Management Processes & Practices,01t8q000000Eu9hAAC,198
SunSuper Member;Psychology of Decision Making,01u8q000000Ya6TAAS,false,SunSuper Member,01s8q0000000KAzAAM,Psychology of Decision Making,01t8q000000Eu9iAAC,198
SunSuper Member;QUTeX Fundamentals: Psychology of Teams,01u8q000000Ya6XAAS,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Psychology of Teams,01t8q000000Eu9jAAC,198
SunSuper Member;QUTeX Fundamentals: Developing a Roadmap for Procurement Success,01u8q000000Ya6bAAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Developing a Roadmap for Procurement Success,01t8q000000Eu9kAAC,99
SunSuper Member;QUTeX Fundamentals: Information Technology: Artificial Intelligence,01u8q000000Ya6fAAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Information Technology: Artificial Intelligence,01t8q000000Eu9lAAC,99
SunSuper Member;QUTeX Fundamentals: Lean Thinking,01u8q000000Ya6nAAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Lean Thinking,01t8q000000Eu9nAAC,99
SunSuper Member;QUTeX Fundamentals: Managing People,01u8q000000Ya6rAAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Managing People,01t8q000000Eu9oAAC,99
SunSuper Member;QUTeX Fundamentals: Organisational Design,01u8q000000Ya6vAAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Organisational Design,01t8q000000Eu9pAAC,99
SunSuper Member;QUTeX Fundamentals: Project & People,01u8q000000Ya6zAAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Project & People,01t8q000000Eu9qAAC,99
SunSuper Member;QUTeX Fundamentals: Psychology,01u8q000000Ya73AAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Psychology,01t8q000000Eu9rAAC,99
SunSuper Member;QUTeX Fundamentals: Reflective and Resilient Thinking,01u8q000000Ya77AAC,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Reflective and Resilient Thinking,01t8q000000Eu9sAAC,99
SunSuper Member;QUTeX Fundamentals: Understanding 'Digital' for the Modern Organisation,01u8q000000Ya7BAAS,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Understanding 'Digital' for the Modern Organisation,01t8q000000Eu9tAAC,99
SunSuper Member;QUTeX Fundamentals: Understanding Organisational Behaviour,01u8q000000Ya7FAAS,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Understanding Organisational Behaviour,01t8q000000Eu9uAAC,99
SunSuper Member;QUTeX Fundamentals: Strategic It-Enabled Innovation,01u8q000000Ya7JAAS,false,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Strategic It-Enabled Innovation,01t8q000000Eu9wAAC,198
SunSuper Member;Digital Project Board Governance: Masterclass,01u8q000000Yb1QAAS,false,SunSuper Member,01s8q0000000KAzAAM,Digital Project Board Governance: Masterclass,01t8q000000EvSQAA0,949
SunSuper Member;Digital Project Board Governance: Microcredential,01u8q000000Yb1VAAS,false,SunSuper Member,01s8q0000000KAzAAM,Digital Project Board Governance: Microcredential,01t8q000000EvSRAA0,1031
SunSuper Member;The Strategic Accountant,01u8q000000Yb1aAAC,false,SunSuper Member,01s8q0000000KAzAAM,The Strategic Accountant,01t8q000000EvSSAA0,495
SunSuper Member;Implementation Science – Theory and Application in Health,01u8q000000Z1zbAAC,false,SunSuper Member,01s8q0000000KAzAAM,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
SunSuper Member;Introduction to Quality Management in Health,01u8q000000Z1zyAAC,false,SunSuper Member,01s8q0000000KAzAAM,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
SunSuper Member;Enterprise Leadership - Leading Ethical Organisations,01u8q000000Ya05AAC,true,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Leading Ethical Organisations,01t8q000000Eu1sAAC,1462.5
SunSuper Member;Enterprise Leadership - Delivery Complex Policy,01u8q000000Ya0FAAS,true,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Delivery Complex Policy,01t8q000000Eu1uAAC,1462.5
SunSuper Member;Enterprise Leadership - Data & Information Literacy,01u8q000000Ya0UAAS,true,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Data & Information Literacy,01t8q000000Eu1xAAC,1462.5
SunSuper Member;Enterprise Leadership - Managing Talent & Succession,01u8q000000Ya0ZAAS,true,SunSuper Member,01s8q0000000KAzAAM,Enterprise Leadership - Managing Talent & Succession,01t8q000000Eu1yAAC,1462.5
SunSuper Member;QUTeX Fundamentals: Making Sense of Online Communities,01u8q000000Ya6HAAS,true,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Making Sense of Online Communities,01t8q000000Eu9fAAC,198
SunSuper Member;QUTeX Fundamentals: Information Technology: VR & AR,01u8q000000Ya6jAAC,true,SunSuper Member,01s8q0000000KAzAAM,QUTeX Fundamentals: Information Technology: VR & AR,01t8q000000Eu9mAAC,198
Without Textbook;AMP it Up! Drama,01u8q000000YZvRAAW,true,Without Textbook,01s8q0000000KB0AAM,AMP it Up! Drama,01t8q000000Eu0rAAC,495
Without Textbook;AMP it Up! Visual Art,01u8q000000YZvSAAW,true,Without Textbook,01s8q0000000KB0AAM,AMP it Up! Visual Art,01t8q000000Eu0sAAC,495
Additional 4 weeks of online access;CT Anatomy for Radiation Therapy,01u8q000000Yc1UAAS,false,Additional 4 weeks of online access,01s8q0000000KR6AAM,CT Anatomy for Radiation Therapy,01t8q000000Eu9bAAC,55
Supplementary training (6 credit point unit);Trainee Solicitors Program: Core Units,01u8q000000Yc1oAAC,false,Supplementary training (6 credit point unit),01s8q0000000KRGAA2,Trainee Solicitors Program: Core Units,01t8q000000Eu9xAAC,792
Supplementary training (6 credit point unit);Implementation Science – Theory and Application in Health,01u8q000000Z1zcAAC,false,Supplementary training (6 credit point unit),01s8q0000000KRGAA2,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
Supplementary training (6 credit point unit);Introduction to Quality Management in Health,01u8q000000Z1zzAAC,false,Supplementary training (6 credit point unit),01s8q0000000KRGAA2,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
Supplementary training (12 credit point);Trainee Solicitors Program: Core Units,01u8q000000Yc1tAAC,false,Supplementary training (12 credit point),01s8q0000000KRLAA2,Trainee Solicitors Program: Core Units,01t8q000000Eu9xAAC,1584
Supplementary training (12 credit point);Implementation Science – Theory and Application in Health,01u8q000000Z1zdAAC,false,Supplementary training (12 credit point),01s8q0000000KRLAA2,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
Supplementary training (12 credit point);Introduction to Quality Management in Health,01u8q000000Z200AAC,false,Supplementary training (12 credit point),01s8q0000000KRLAA2,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
Supplementary training (12 credit point);Trainee Solicitors Program: Elective Units,01uOm000001ioJuIAI,false,Supplementary training (12 credit point),01s8q0000000KRLAA2,Trainee Solicitors Program: Elective Units,01t8q000000FD01AAG,1584
Free;Modern Chinese Language Course - Information Session,01u8q000000YeRbAAK,false,Free,01s8q0000000KZaAAM,Modern Chinese Language Course - Information Session,01t8q000000F05cAAC,0
Free;Implementation Science – Theory and Application in Health,01u8q000000Z1zoAAC,false,Free,01s8q0000000KZaAAM,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
Free;Introduction to Quality Management in Health,01u8q000000Z20BAAS,false,Free,01s8q0000000KZaAAM,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
Free;Allied Health Prescribing,01u8q000000Z371AAC,false,Free,01s8q0000000KZaAAM,Allied Health Prescribing,01t8q000000F6k2AAC,0
Free;Senior Executive Education Program in Digital Transformation for the Public Sector,01u8q000000Z79yAAC,false,Free,01s8q0000000KZaAAM,Senior Executive Education Program in Digital Transformation for the Public Sector,01t8q000000FBlNAAW,0
Free;DCHDE: ELP - Actioning Strategic Innovation,01u8q000000Z80CAAS,false,Free,01s8q0000000KZaAAM,DCHDE: ELP - Actioning Strategic Innovation,01t8q000000FCReAAO,0
Free;QUT Pathways to Politics for Women Program: 2023 Virtual Information,01u8q000000Z7B6AAK,true,Free,01s8q0000000KZaAAM,QUT Pathways to Politics for Women Program: 2023 Virtual Information,01t8q000000FBofAAG,0
Free;Public Sector Management Program: Information Session,01u8q000000ZKn9AAG,true,Free,01s8q0000000KZaAAM,Public Sector Management Program: Information Session,01t8q000000FKlyAAG,0
Free;Enterprise Leadership Program: Information Session,01u8q000000ZNRVAA4,true,Free,01s8q0000000KZaAAM,Enterprise Leadership Program: Information Session,01t8q000000FMcUAAW,0
Free;QUTeX Presents: Is Your Business Circularity-Ready?,01uOm000003A79mIAC,true,Free,01s8q0000000KZaAAM,QUTeX Presents: Is Your Business Circularity-Ready?,01tOm000003yCxRIAU,0
Returning Confucius Student;Modern Chinese Language Course: Level 1,01u8q000000YeRRAA0,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 1,01t8q000000Eu1UAAS,353
Returning Confucius Student;Modern Chinese Language Course: Level 2,01u8q000000YeRgAAK,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 2,01t8q000000Eu1VAAS,353
Returning Confucius Student;Modern Chinese Language Course: Level 3,01u8q000000YeRlAAK,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 3,01t8q000000Eu1WAAS,353
Returning Confucius Student;Modern Chinese Language Course: Level 4,01u8q000000YeRqAAK,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 4,01t8q000000Eu1XAAS,353
Returning Confucius Student;Modern Chinese Language Course: Level 5,01u8q000000YeRvAAK,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 5,01t8q000000Eu1YAAS,353
Returning Confucius Student;Modern Chinese Language Course: Level 6,01u8q000000YeS0AAK,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 6,01t8q000000Eu1ZAAS,353
Returning Confucius Student;Modern Chinese Language Course: Level 7,01u8q000000YeS5AAK,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 7,01t8q000000Eu1aAAC,353
Returning Confucius Student;Modern Chinese Language Course: Level 8,01u8q000000YeSAAA0,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 8,01t8q000000Eu1bAAC,353
Returning Confucius Student;Modern Chinese Language Course: Level 9,01u8q000000YeSNAA0,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 9,01t8q000000F05hAAC,353
Returning Confucius Student;Implementation Science – Theory and Application in Health,01u8q000000Z1zeAAC,false,Returning Confucius Student,01s8q0000000KnOAAU,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
Returning Confucius Student;Introduction to Quality Management in Health,01u8q000000Z201AAC,false,Returning Confucius Student,01s8q0000000KnOAAU,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
Returning Confucius Student;Modern Chinese Language Course: Level 10,01u8q000000Z5Q2AAK,false,Returning Confucius Student,01s8q0000000KnOAAU,Modern Chinese Language Course: Level 10,01t8q000000FAAyAAO,353
Corporate Client;Empowered Decision Making,01u8q000000YflBAAS,false,Corporate Client,01s8q0000000Ky2AAE,Empowered Decision Making,01t8q000000Eu17AAC,1
Corporate Client;Implementation Science – Theory and Application in Health,01u8q000000Z1zlAAC,false,Corporate Client,01s8q0000000Ky2AAE,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
Corporate Client;Introduction to Quality Management in Health,01u8q000000Z208AAC,false,Corporate Client,01s8q0000000Ky2AAE,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
Assessment ONLY;Leadership in Disaster Management with Assessment,01u8q000000YhkFAAS,false,Assessment ONLY,01s8q0000000LEtAAM,Leadership in Disaster Management with Assessment,01t8q000000Eu26AAC,525
Assessment ONLY;Implementation Science – Theory and Application in Health,01u8q000000Z1zYAAS,false,Assessment ONLY,01s8q0000000LEtAAM,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
Assessment ONLY;Introduction to Quality Management in Health,01u8q000000Z1zvAAC,false,Assessment ONLY,01s8q0000000LEtAAM,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
Assessment ONLY;Business Process Modelling with BPMN & Improvement,01u8q000000Z4rDAAS,false,Assessment ONLY,01s8q0000000LEtAAM,Business Process Modelling with BPMN & Improvement,01t8q000000Eu0yAAC,1000
Current Staff;Implementation Science – Theory and Application in Health,01u8q000000Z1zmAAC,false,Current Staff,01s8q0000000LTQAA2,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
Current Staff;Introduction to Quality Management in Health,01u8q000000Z209AAC,false,Current Staff,01s8q0000000LTQAA2,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
Alumni;Implementation Science – Theory and Application in Health,01u8q000000Z1znAAC,false,Alumni,01s8q0000000LTRAA2,Implementation Science – Theory and Application in Health,01t8q000000EyX8AAK,2700
Alumni;Introduction to Quality Management in Health,01u8q000000Z20AAAS,false,Alumni,01s8q0000000LTRAA2,Introduction to Quality Management in Health,01t8q000000EyXBAA0,2325
Alumni;Arts Boot Camp: Media Arts,01uOm000001tOM5IAM,false,Alumni,01s8q0000000LTRAA2,Arts Boot Camp: Media Arts,01t8q000000F9lKAAS,234
Alumni;Safe Prescribing and Quality Use of Medicines,01uOm000002EbzSIAS,false,Alumni,01s8q0000000LTRAA2,Safe Prescribing and Quality Use of Medicines,01t8q000000F85OAAS,3465
Alumni;AMP it Up! Visual Art,01u8q000000ZS0MAAW,true,Alumni,01s8q0000000LTRAA2,AMP it Up! Visual Art,01t8q000000Eu0sAAC,461
Alumni;AMP it Up! Drama,01uOm000001O3U2IAK,true,Alumni,01s8q0000000LTRAA2,AMP it Up! Drama,01t8q000000Eu0rAAC,554
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Creating Publications that Cut Through and Inspire Action,01u8q000000ZGYRAA4,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Creating Publications that Cut Through and Inspire Action,01t8q000000Eu14AAC,880
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Introduction to Storytelling with Data,01u8q000000ZGYTAA4,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Introduction to Storytelling with Data,01t8q000000Eu16AAC,268
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Disaster Response and Recovery,01u8q000000ZGYWAA4,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Disaster Response and Recovery,01t8q000000Eu19AAC,2090
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Being Strategic: Thinking and acting with impact,01u8q000000ZGYZAA4,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Being Strategic: Thinking and acting with impact,01t8q000000Eu1IAAS,268
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Leadership In Health Management,01u8q000000ZGYaAAO,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Leadership In Health Management,01t8q000000Eu1KAAS,2325
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Leadership of Quality and Safety in Health Care,01u8q000000ZGYcAAO,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Leadership of Quality and Safety in Health Care,01t8q000000Eu1MAAS,2325
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Successful Speechwriting,01u8q000000ZGYmAAO,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Successful Speechwriting,01t8q000000Eu1gAAC,880
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Using Design Thinking to Create Place-based Social Change,01u8q000000ZGYoAAO,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Using Design Thinking to Create Place-based Social Change,01t8q000000Eu1nAAC,535
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Leadership of Quality and Safety in Health Care with Assessment,01u8q000000ZGYyAAO,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Leadership of Quality and Safety in Health Care with Assessment,01t8q000000Eu24AAC,2905
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Disaster Response and Recovery with Assessment,01u8q000000ZGYzAAO,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Disaster Response and Recovery with Assessment,01t8q000000Eu25AAC,2905
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Leadership In Health Management with Assessment,01u8q000000ZGZ1AAO,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Leadership In Health Management with Assessment,01t8q000000Eu27AAC,2905
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;CT Anatomy for Radiation Therapy,01u8q000000ZGZ4AAO,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,CT Anatomy for Radiation Therapy,01t8q000000Eu9bAAC,330
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Psychology of Decision Making,01u8q000000ZGZBAA4,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Psychology of Decision Making,01t8q000000Eu9iAAC,264
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;The Strategic Accountant,01u8q000000ZGZRAA4,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,The Strategic Accountant,01t8q000000EvSSAA0,660
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Disaster Planning and Preparedness,01u8q000000ZGZVAA4,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Disaster Planning and Preparedness,01t8q000000EyX5AAK,2325
Corporate Bundle - Queensland Health 2023-02-20 07:11:51;Disaster Planning and Preparedness with Assessment,01u8q000000ZGZWAA4,false,Corporate Bundle - Queensland Health 2023-02-20 07:11:51,01s8q0000000S7kAAE,Disaster Planning and Preparedness with Assessment,01t8q000000EyX6AAK,2905
