Description,Family,Id,IsActive,Name
,Education,01tOm000000w0MjIAI,true,Mechanical and Thermal Energy
,Education,01tOm000000w0MkIAI,true,Introducing Engineering Design
,Education,01tOm000000w0MlIAI,true,Introducing Sustainability
,Education,01tOm000000w0MmIAI,true,Introducing Engineering Systems
,Education,01tOm000000w0MnIAI,true,Fluid Mechanics
,Education,01tOm000000w0MoIAI,true,Electrical and Computer Engineering
,Education,01tOm000000w0MpIAI,true,Electrical and Computer Engineering
,Education,01tOm000000w0MqIAI,true,Dynamics
,Education,01tOm000000w0MrIAI,true,Strength of Materials
,Education,01tOm000000w0MsIAI,true,Fundamentals of Mechanical Design
,Education,01tOm000000w0MtIAI,true,Fluid Mechanics
,Education,01tOm000000w0MuIAI,true,Thermodynamics 1
,Education,01tOm000000w0MvIAI,true,Materials and Manufacturing 1
,Education,01tOm000000w0MwIAI,true,Introduction to Electronics
,Education,01tOm000000w0MxIAI,true,Introduction to Electronics
,Education,01tOm000000w0MyIAI,true,Software Systems Design
,Education,01tOm000000w0MzIAI,true,Introduction to Telecommunications
,Education,01tOm000000w0N0IAI,true,Introduction to Telecommunications
,Education,01tOm000000w0N1IAI,true,Linear Circuits and Systems
,Education,01tOm000000w0N2IAI,true,Linear Circuits and Systems
,Education,01tOm000000w0N3IAI,true,Microprocessors and Digital Systems
,Education,01tOm000000w0N4IAI,true,Intro to Design & Prof Practice
,Education,01tOm000000w0N5IAI,true,Introduction to Design and Professional Practice
,Education,01tOm000000w0N6IAI,true,Engineering Problem Solving
,Education,01tOm000000w0N7IAI,true,Engineering Problem Solving
,Education,01tOm000000w0N8IAI,true,Electrical Circuits
,Education,01tOm000000w0N9IAI,true,Electrical Circuits
,Education,01tOm000000w0NAIAY,true,Operations Management and Process Economics
,Education,01tOm000000w0NBIAY,true,Engineering Mechanics of Materials
,Education,01tOm000000w0NCIAY,true,Geotechnical Engineering 1
,Education,01tOm000000w0NDIAY,true,Civil Materials
,Education,01tOm000000w0NEIAY,true,Design of Environmentally Sustainable Systems
,Education,01tOm000000w0NFIAY,true,Project Engineering 1
,Education,01tOm000000w0NGIAY,true,Structural Engineering 1
,Education,01tOm000000w0NHIAY,true,Hydraulic Engineering
,Education,01tOm000000w0NIIAY,true,Hydraulic Engineering
,Education,01tOm000000w0NJIAY,true,Instrumentation and Control
,Education,01tOm000000w0NKIAY,true,Stress Analysis
,Education,01tOm000000w0NLIAY,true,Dynamics of Machinery
,Education,01tOm000000w0NMIAY,true,Automatic Control
,Education,01tOm000000w0NNIAY,true,Fluids Dynamics
,Education,01tOm000000w0NOIAY,true,Mechatronics Project 2
,Education,01tOm000000w0NPIAY,true,Materials and Manufacturing 2
,Education,01tOm000000w0NQIAY,true,Introduction to Robotics
,Education,01tOm000000w0NRIAY,true,Power Systems and Machines
,Education,01tOm000000w0NSIAY,true,"Signals, Systems and Transforms"
,Education,01tOm000000w0NTIAY,true,"Fields, Transmission and Propagation"
,Education,01tOm000000w0NUIAY,true,"Fields, Transmission and Propagation"
,Education,01tOm000000w0NVIAY,true,Industrial Electronics
,Education,01tOm000000w0NWIAY,true,Advanced Design & Professional Practice
,Education,01tOm000000w0NXIAY,true,Advanced Design and Professional Practice
,Education,01tOm000000w0NYIAY,true,Digital Communications
,Education,01tOm000000w0NZIAY,true,Digital Communications
,Education,01tOm000000w0NaIAI,true,Introduction to Systems Design
,Education,01tOm000000w0NbIAI,true,Heat and Mass Transfer Operations
,Education,01tOm000000w0NcIAI,true,Minerals and Minerals Processing
,Education,01tOm000000w0NdIAI,true,Bulk Materials Handling
,Education,01tOm000000w0NeIAI,true,Safety and Environmental Management
,Education,01tOm000000w0NfIAI,true,Geotechnical Engineering 2
,Education,01tOm000000w0NgIAI,true,Design and Planning of Highways
,Education,01tOm000000w0NhIAI,true,Structural Engineering 2
,Education,01tOm000000w0NiIAI,true,Transport Engineering
,Education,01tOm000000w0NjIAI,true,Water and Waste Water Treatment Engineering
,Education,01tOm000000w0NkIAI,true,Water Engineering
,Education,01tOm000000w0NlIAI,true,Environmental Law and Assessment
,Education,01tOm000000w0NmIAI,true,Environmental Resource Management
,Education,01tOm000000w0NnIAI,true,Plant and Process Design
,Education,01tOm000000w0NoIAI,true,Signal Processing and Filtering
,Education,01tOm000000w0NpIAI,true,Power System Management
,Education,01tOm000000w0NqIAI,true,Power Electronics
,Education,01tOm000000w0NrIAI,true,Energy
,Education,01tOm000000w0NsIAI,true,Advanced Process Modelling
,Education,01tOm000000w0NtIAI,true,Advanced Process Control Systems
,Education,01tOm000000w0NuIAI,true,Des of Concrete Structures & Foundations
,Education,01tOm000000w0NvIAI,true,Civil Engineering Design Project
,Education,01tOm000000w0NwIAI,true,Advanced Transport Modelling
,Education,01tOm000000w0NxIAI,true,Engineering Knowledge Management
,Education,01tOm000000w0NyIAI,true,Engineering Knowledge Management
,Education,01tOm000000w0NzIAI,true,Total Quality Management
,Education,01tOm000000w0O0IAI,true,Total Quality Management
,Education,01tOm000000w0O1IAI,true,Advanced Network Engineering
,Education,01tOm000000w0O2IAI,true,Mobile Network Engineering
,Education,01tOm000000w0O3IAI,true,Asset and Facility Management
,Education,01tOm000000w0O4IAI,true,Asset and Facility Management
,Education,01tOm000000w0O5IAI,true,Advanced Materials and Engineering Applications
,Education,01tOm000000w0O6IAI,true,Safety and Environmental Management
,Education,01tOm000000w0O7IAI,true,Research Methods for Engineers
,Education,01tOm000000w0O8IAI,true,Data Analytics and Optimisation
,Education,01tOm000000w0O9IAI,true,Sustainable Practice in Engineering
,Education,01tOm000000w0OAIAY,true,Solar Thermal Systems - Heat and Power
,Education,01tOm000000w0OBIAY,true,Energy Optimised Buildings and Communities
,Education,01tOm000000w0OCIAY,true,Enterprise Resource Planning
,Education,01tOm000000w0ODIAY,true,Enterprise Resource Planning
,Education,01tOm000000w0OEIAY,true,"Robot Motion, Control and Planning"
,Education,01tOm000000w0OFIAY,true,Reinforcement Learning and Optimal Control
,Education,01tOm000000w0OGIAY,true,Foundations of Robotics Vision
,Education,01tOm000000w0OHIAY,true,Decision and Control
,Education,01tOm000000w0OIIAY,true,Project 1
,Education,01tOm000000w0OJIAY,true,Project 2
,Education,01tOm000000w0OKIAY,true,Project 1
,Education,01tOm000000w0OLIAY,true,Project 1
,Education,01tOm000000w0OMIAY,true,Project 2
,Education,01tOm000000w0ONIAY,true,Project 2
,Education,01tOm000000w0OOIAY,true,Project 1
,Education,01tOm000000w0OPIAY,true,Project 2
,Education,01tOm000000w0OQIAY,true,Project 1
,Education,01tOm000000w0ORIAY,true,Project 2
,Education,01tOm000000w0OSIAY,true,Project 1
,Education,01tOm000000w0OTIAY,true,Engineering Knowledge Management
,Education,01tOm000000w0OUIAY,true,Total Quality Management
,Education,01tOm000000w0OVIAY,true,Asset and Facility Management
,Education,01tOm000000w0OWIAY,true,Research Methods for Engineers
,Education,01tOm000000w0OXIAY,true,Enterprise Resource Planning
,Education,01tOm000000w0OYIAY,true,Project 1
,Education,01tOm000000w0OZIAY,true,Project 2
,Education,01tOm000000w0OaIAI,true,Earth Systems
,Education,01tOm000000w0ObIAI,true,Earth Systems
,Education,01tOm000000w0OcIAI,true,Evolving Earth
,Education,01tOm000000w0OdIAI,true,Evolving Earth
,Education,01tOm000000w0OeIAI,true,Earth's Dynamic Systems
,Education,01tOm000000w0OfIAI,true,Earth and Planetary Evolution
,Education,01tOm000000w0OgIAI,true,Destructive Earth
,Education,01tOm000000w0OhIAI,true,Destructive Earth: Natural Hazards
,Education,01tOm000000w0OiIAI,true,Destructive Earth: Natural Hazards
,Education,01tOm000000w0OjIAI,true,Marine Geoscience
,Education,01tOm000000w0OkIAI,true,Marine Geoscience
,Education,01tOm000000w0OlIAI,true,Marine and Atmospheric Systems
,Education,01tOm000000w0OmIAI,true,Sedimentary Geology and Stratigraphy
,Education,01tOm000000w0OnIAI,true,Sedimentary Geology and Stratigraphy
,Education,01tOm000000w0OoIAI,true,Deforming Earth
,Education,01tOm000000w0OpIAI,true,Deforming Earth: Fundamentals of Structural Geology
,Education,01tOm000000w0OqIAI,true,Deforming Earth: Fundamentals of Structural Geology
,Education,01tOm000000w0OrIAI,true,Earth Materials
,Education,01tOm000000w0OsIAI,true,Petrology
,Education,01tOm000000w0OtIAI,true,Global Change
,Education,01tOm000000w0OuIAI,true,Minerals in Society
,Education,01tOm000000w0OvIAI,true,Sedimentary Geology and Stratigraphy
,Education,01tOm000000w0OwIAI,true,Igneous Petrology and Geochemistry
,Education,01tOm000000w0OxIAI,true,Structural Geology
,Education,01tOm000000w0OyIAI,true,Chemical Earth
,Education,01tOm000000w0OzIAI,true,Chemical Earth
,Education,01tOm000000w0P0IAI,true,Applied Geophysics
,Education,01tOm000000w0P1IAI,true,Applied Geophysics
,Education,01tOm000000w0P2IAI,true,Energy Resources and Basin Analysis
,Education,01tOm000000w0P3IAI,true,Energy Resources and Basin Analysis
,Education,01tOm000000w0P4IAI,true,Dynamic Earth: Plate Tectonics
,Education,01tOm000000w0P5IAI,true,Dynamic Earth: Plate Tectonics
,Education,01tOm000000w0P6IAI,true,Geological Field Methods
,Education,01tOm000000w0P7IAI,true,Earth's Mineral Resources
,Education,01tOm000000w0P8IAI,true,Groundwater Systems
,Education,01tOm000000w0P9IAI,true,Groundwater Systems
,Education,01tOm000000w0PAIAY,true,Dynamic Atmosphere
,Education,01tOm000000w0PBIAY,true,Geological Field Methods Theory
,Education,01tOm000000w0PCIAY,true,Geological Field Methods Practical
,Education,01tOm000000w0PDIAY,true,Mountain Building
,Education,01tOm000000w0PEIAY,true,Field Methods
,Education,01tOm000000w0PFIAY,true,Geophysics and Geodynamics
,Education,01tOm000000w0PGIAY,true,Resourcing the Green Shift
,Education,01tOm000000w0PHIAY,true,The Esports Ecosystem
,Education,01tOm000000w0PIIAY,true,Gaming Culture
,Education,01tOm000000w0PJIAY,true,Esports Consumerism
,Education,01tOm000000w0PKIAY,true,Contemporary Concepts in Esports
,Education,01tOm000000w0PLIAY,true,Grammar in the Classroom: Theories and Pedagogies
,Education,01tOm000000w0PMIAY,true,Writing in the Classroom: Grammar and Pedagogies
,Education,01tOm000000w0PNIAY,true,Numeracy: Examining Barriers for Learners
,Education,01tOm000000w0POIAY,true,Managing Challenging Student Behaviours Related to Complex Trauma
,Education,01tOm000000w0PPIAY,true,Including Students with Learning Difficulties
,Education,01tOm000000w0PQIAY,true,"The Global Teacher, Learner and Citizen"
,Education,01tOm000000w0PRIAY,true,Differentiation and Gifted Children
,Education,01tOm000000w0PSIAY,true,Differentiation and Gifted Education
,Education,01tOm000000w0PTIAY,true,Understanding Reading Difficulties
,Education,01tOm000000w0PUIAY,true,Engaging with New and Emerging Technologies
,Education,01tOm000000w0PVIAY,true,Teachers as Leaders and Entrepreneurial Thinkers
,Education,01tOm000000w0PWIAY,true,Real World Integrated STEM Education
,Education,01tOm000000w0PXIAY,true,"Community Engagement in International, Rural and Remote"
,Education,01tOm000000w0PYIAY,true,Learning STEM Through Teaching
,Education,01tOm000000w0PZIAY,true,Supporting Innovative Pedagogy with Digital Technologies
,Education,01tOm000000w0PaIAI,true,Teaching in New and Emerging Educational Contexts
,Education,01tOm000000w0PbIAI,true,Education and Society
,Education,01tOm000000w0PcIAI,true,Culture Studies: Indigenous Education
,Education,01tOm000000w0PdIAI,true,Stepping In
,Education,01tOm000000w0PeIAI,true,Future Focused Teaching
,Education,01tOm000000w0PfIAI,true,"Introduction to Curriculum, Pedagogy and Assessment (Primary)"
,Education,01tOm000000w0PgIAI,true,"Introduction to Curriculum, Pedagogy and Assessment (Early Childhood)"
,Education,01tOm000000w0PhIAI,true,"Early Childhood Pedagogy, Curriculum and Play-Based Learning"
,Education,01tOm000000w0PiIAI,true,"Introduction to Curriculum, Pedagogy and Assessment (Secondary)"
,Education,01tOm000000w0PjIAI,true,Early Childhood Development and Learning (Birth-8 Years)
,Education,01tOm000000w0PkIAI,true,"English, Literacies and Language 1"
,Education,01tOm000000w0PlIAI,true,Primary English Curriculum Studies 1
,Education,01tOm000000w0PmIAI,true,Primary Mathematics Curriculum Studies 1
,Education,01tOm000000w0PnIAI,true,Child and Adolescent Learning and Development
,Education,01tOm000000w0PoIAI,true,Child and Adolescent Development and Learning
,Education,01tOm000000w0PpIAI,true,"Introduction to Curriculum, Pedagogy and Assessment: Double Degree"
,Education,01tOm000000w0PqIAI,true,Professional Experience: Intro to Early Childhood Practice in Kindergartens
,Education,01tOm000000w0PrIAI,true,World Regions
,Education,01tOm000000w0PsIAI,true,Nations and Nationalism in Modern Europe
,Education,01tOm000000w0PtIAI,true,Teaching Young Adult Literature
,Education,01tOm000000w0PuIAI,true,Thinking and Communicating Mathematically
,Education,01tOm000000w0PvIAI,true,Foundations of Science
,Education,01tOm000000w0PwIAI,true,"Professional Experience: Introduction to Curriculum, Pedagogy and Assessment"
,Education,01tOm000000w0PxIAI,true,Professional Experience: Introduction to Professional Practice (Primary)
,Education,01tOm000000w0PyIAI,true,Professional Experience: Introduction to Early Childhood Practice (Kindergarten)
,Education,01tOm000000w0PzIAI,true,Early Childhood Mathematics Education 1
,Education,01tOm000000w0Q0IAI,true,"English, Literacies and Language 2"
,Education,01tOm000000w0Q1IAI,true,Science in Early Childhood
,Education,01tOm000000w0Q2IAI,true,Building Partnerships with Families and Communities
,Education,01tOm000000w0Q3IAI,true,"Child Health, Wellbeing, Safety and Movement"
,Education,01tOm000000w0Q4IAI,true,Arts Curriculum Studies 1: Visual Arts and Media Arts
,Education,01tOm000000w0Q5IAI,true,Inclusive Education: Teaching Diverse Learners
,Education,01tOm000000w0Q6IAI,true,Primary Mathematics Curriculum Studies 2
,Education,01tOm000000w0Q7IAI,true,Primary English Curriculum Studies 2
,Education,01tOm000000w0Q8IAI,true,Science in Primary Education 1
,Education,01tOm000000w0Q9IAI,true,Science in Primary Education 2
,Education,01tOm000000w0QAIAY,true,Inclusive Practices for Diverse Learners
,Education,01tOm000000w0QBIAY,true,"Curriculum, Pedagogy and Assessment 1: English"
,Education,01tOm000000w0QCIAY,true,"Curriculum, Pedagogy and Assessment 1: Mathematics"
,Education,01tOm000000w0QDIAY,true,"Curriculum, Pedagogy and Assessment 1: History"
,Education,01tOm000000w0QEIAY,true,"Curriculum, Pedagogy and Assessment 1: Geography"
,Education,01tOm000000w0QFIAY,true,"Curriculum, Pedagogy and Assessment 1: Science"
,Education,01tOm000000w0QGIAY,true,"Curriculum, Pedagogy and Assessment: Junior Secondary History"
,Education,01tOm000000w0QHIAY,true,"Curriculum, Pedagogy and Assessment: Junior Secondary Science"
,Education,01tOm000000w0QIIAY,true,Professional Experience: Early Childhood Pract in Birth-2 Settings
,Education,01tOm000000w0QJIAY,true,Professional Experience: Introduction to Professional Practice
,Education,01tOm000000w0QKIAY,true,Professional Experience: Introduction to Professional Practice
,Education,01tOm000000w0QLIAY,true,Professional Experience: Introduction to Professional Practice
,Education,01tOm000000w0QMIAY,true,Australian Geographical Studies
,Education,01tOm000000w0QNIAY,true,Environment and Society
,Education,01tOm000000w0QOIAY,true,Australian Society and Culture
,Education,01tOm000000w0QPIAY,true,The Classical World
,Education,01tOm000000w0QQIAY,true,The Ancient World
,Education,01tOm000000w0QRIAY,true,Studies in Language
,Education,01tOm000000w0QSIAY,true,Literature in Secondary Teaching
,Education,01tOm000000w0QTIAY,true,"Exploring, Representing and Interpreting Mathematical Change"
,Education,01tOm000000w0QUIAY,true,"Reasoning with Quantity, Space and Shape"
,Education,01tOm000000w0QVIAY,true,Performing Arts in Early Childhood
,Education,01tOm000000w0QWIAY,true,Early Childhood Mathematics Education 2
,Education,01tOm000000w0QXIAY,true,Technologies
,Education,01tOm000000w0QYIAY,true,Technologies Education
,Education,01tOm000000w0QZIAY,true,"English, Literacies and Language 3"
,Education,01tOm000000w0QaIAI,true,HASS Curriculum Studies 1: Geography and Civics
,Education,01tOm000000w0QbIAI,true,HASS: Geography and Civics Education
,Education,01tOm000000w0QcIAI,true,Primary English Curriculum Studies 3
,Education,01tOm000000w0QdIAI,true,Primary Mathematics Curriculum Studies 3
,Education,01tOm000000w0QeIAI,true,Performing Arts Education
,Education,01tOm000000w0QfIAI,true,Teaching EAL/D Learners
,Education,01tOm000000w0QgIAI,true,Indigenous Education
,Education,01tOm000000w0QhIAI,true,"Curriculum, Pedagogy and Assessment 2: English"
,Education,01tOm000000w0QiIAI,true,"Curriculum, Pedagogy and Assessment 2: Mathematics"
,Education,01tOm000000w0QjIAI,true,"Curriculum, Pedagogy and Assessment 2: History"
,Education,01tOm000000w0QkIAI,true,"Curriculum, Pedagogy and Assessment 2: Geography"
,Education,01tOm000000w0QlIAI,true,"Curriculum, Pedagogy and Assessment 2: Science"
,Education,01tOm000000w0QmIAI,true,"Curriculum, Pedagogy and Assessment: Senior Secondary History"
,Education,01tOm000000w0QnIAI,true,"Curriculum, Pedagogy and Assessment: Double Degree"
,Education,01tOm000000w0QoIAI,true,"Curriculum, Pedagogy and Assessment: Senior Secondary Science"
,Education,01tOm000000w0QpIAI,true,Professional Experience: Informing Professional Practice
,Education,01tOm000000w0QqIAI,true,Professional Experience: Informing Professional Practice
,Education,01tOm000000w0QrIAI,true,Professional Experience: Informing Professional Practice
,Education,01tOm000000w0QsIAI,true,Professional Experiences: Informing Professional Practice
,Education,01tOm000000w0QtIAI,true,Asia in Focus
,Education,01tOm000000w0QuIAI,true,"Space, Population and Territory"
,Education,01tOm000000w0QvIAI,true,Medieval Europe and the World
,Education,01tOm000000w0QwIAI,true,China and its Region
,Education,01tOm000000w0QxIAI,true,Screen Studies and New Media
,Education,01tOm000000w0QyIAI,true,Uncertain Situations
,Education,01tOm000000w0QzIAI,true,Mathematics in Everyday Contexts
,Education,01tOm000000w0R0IAI,true,Poetry: Responding and Composing
,Education,01tOm000000w0R1IAI,true,Teaching Learners with Complex Learning Profiles
,Education,01tOm000000w0R2IAI,true,Early Childhood Research and Evaluation
,Education,01tOm000000w0R3IAI,true,HASS Curriculum Studies 2: History and Civics
,Education,01tOm000000w0R4IAI,true,"Leadership, Management and Advocacy"
,Education,01tOm000000w0R5IAI,true,Teaching EAL/D Learners
,Education,01tOm000000w0R6IAI,true,Stepping Out/ Teaching Performance Assessment
,Education,01tOm000000w0R7IAI,true,Stepping Out/ Quality Teaching Performance Assessment
,Education,01tOm000000w0R8IAI,true,"Health and Physical Education: Wellbeing, Families and Communities"
,Education,01tOm000000w0R9IAI,true,Integrated Curriculum: Bringing it all Together
,Education,01tOm000000w0RAIAY,true,Education and Society
,Education,01tOm000000w0RBIAY,true,Trauma-Aware Education
,Education,01tOm000000w0RCIAY,true,"Curriculum, Pedagogy and Assessment: Innovation"
,Education,01tOm000000w0RDIAY,true,Professional Experience: Consolidating Professional Practice
,Education,01tOm000000w0REIAY,true,Professional Experience: Transition to Professional Practice
,Education,01tOm000000w0RFIAY,true,Professional Experience: Transition to Professional Practice
,Education,01tOm000000w0RGIAY,true,Professional Experience: Transition to Professional Practice
,Education,01tOm000000w0RHIAY,true,Geography in the Field
,Education,01tOm000000w0RIIAY,true,"Australia, Britain and America"
,Education,01tOm000000w0RJIAY,true,STEM Investigation Project
,Education,01tOm000000w0RKIAY,true,Integrated STEM Investigation Project
,Education,01tOm000000w0RLIAY,true,Supporting Innovative Pedagogy with Digital Technologies
,Education,01tOm000000w0RMIAY,true,Child and Adolescent Development
,Education,01tOm000000w0RNIAY,true,Teaching EAL/D Learners
,Education,01tOm000000w0ROIAY,true,Culture Studies: Indigenous Education
,Education,01tOm000000w0RPIAY,true,Teaching in New Times
,Education,01tOm000000w0RQIAY,true,"English, Language and Literacies 1"
,Education,01tOm000000w0RRIAY,true,"English, Language and Literacies 1: Early and Primary Reading"
,Education,01tOm000000w0RSIAY,true,Mathematics and Numeracy 1
,Education,01tOm000000w0RTIAY,true,Science Curriculum and Pedagogy
,Education,01tOm000000w0RUIAY,true,Science and Sustainability Education
,Education,01tOm000000w0RVIAY,true,Inclusive Teaching for Diverse Learners
,Education,01tOm000000w0RWIAY,true,Teachers as Leaders and Entrepreneurial Thinkers
,Education,01tOm000000w0RXIAY,true,"Arts, Design and Technologies Education"
,Education,01tOm000000w0RYIAY,true,Child and Adolescent Development and Trauma Awareness
,Education,01tOm000000w0RZIAY,true,Inclusive Teaching for Diverse Learners
,Education,01tOm000000w0RaIAI,true,Culture Studies: Indigenous Education
,Education,01tOm000000w0RbIAI,true,Curriculum and Pedagogy 1: Foundations
,Education,01tOm000000w0RcIAI,true,Curriculum and Pedagogy: Foundations
,Education,01tOm000000w0RdIAI,true,Curriculum and Pedagogy 2: Planning
,Education,01tOm000000w0ReIAI,true,Curriculum and Pedagogy 3: Assessment
,Education,01tOm000000w0RfIAI,true,Curriculum and Pedagogy: Junior Secondary Science
,Education,01tOm000000w0RgIAI,true,Curriculum and Pedagogy: Junior Secondary English
,Education,01tOm000000w0RhIAI,true,Curriculum and Pedagogy: Junior Secondary Mathematics
,Education,01tOm000000w0RiIAI,true,Curriculum and Pedagogy: Junior Secondary History
,Education,01tOm000000w0RjIAI,true,Curriculum and Pedagogy: Junior Secondary Geography
,Education,01tOm000000w0RkIAI,true,Curriculum and Pedagogy: Junior Secondary Technologies
,Education,01tOm000000w0RlIAI,true,Professional Experience: Introduction to Professional Practice
,Education,01tOm000000w0RmIAI,true,Curriculum and Pedagogy: Junior Secondary Dance
,Education,01tOm000000w0RnIAI,true,Curriculum and Pedagogy: Junior Secondary Drama
,Education,01tOm000000w0RoIAI,true,Curriculum and Pedagogy: Junior Secondary Film & Media
,Education,01tOm000000w0RpIAI,true,Curriculum and Pedagogy: Junior Secondary Music
,Education,01tOm000000w0RqIAI,true,Curriculum and Pedagogy: Junior Secondary Visual Arts
,Education,01tOm000000w0RrIAI,true,Professional Experience: Introduction to Professional Practice
,Education,01tOm000000w0RsIAI,true,"English, Language and Literacies 2"
,Education,01tOm000000w0RtIAI,true,"English, Language and Literacies 2: Speaking, Writing and Creating"
,Education,01tOm000000w0RuIAI,true,Mathematics and Numeracy 2
,Education,01tOm000000w0RvIAI,true,"Wellbeing, Health and Physical Education Curriculum Studies"
,Education,01tOm000000w0RwIAI,true,"Well-being, Health and Physical Education"
,Education,01tOm000000w0RxIAI,true,Humanities and Social Sciences Curriculum Studies
,Education,01tOm000000w0RyIAI,true,Humanities and Social Sciences Education
,Education,01tOm000000w0RzIAI,true,Arts Curriculum
,Education,01tOm000000w0S0IAI,true,Design and Technologies
,Education,01tOm000000w0S1IAI,true,Understanding Adolescent Learners
,Education,01tOm000000w0S2IAI,true,Engaging Adolescent Learners
,Education,01tOm000000w0S3IAI,true,Curriculum and Pedagogy 4: Senior A
,Education,01tOm000000w0S4IAI,true,Curriculum and Pedagogy 5: Senior B
,Education,01tOm000000w0S5IAI,true,Curriculum and Pedagogy 6: Learning Project
,Education,01tOm000000w0S6IAI,true,Curriculum and Pedagogy: Senior Secondary English
,Education,01tOm000000w0S7IAI,true,Curriculum and Pedagogy: Senior Secondary Mathematics
,Education,01tOm000000w0S8IAI,true,Curriculum and Pedagogy: Senior Secondary History
,Education,01tOm000000w0S9IAI,true,Curriculum and Pedagogy: Senior Secondary Geography
,Education,01tOm000000w0SAIAY,true,Curriculum and Pedagogy: Senior Secondary Design Technologies
,Education,01tOm000000w0SBIAY,true,Professional Experience: Informing Professional Practice
,Education,01tOm000000w0SCIAY,true,Professional Experience: Transition to Professional Practice
,Education,01tOm000000w0SDIAY,true,Professional Experience: Transition to Professional Practice
,Education,01tOm000000w0SEIAY,true,Professional Experience: Transition to Professional Practice
,Education,01tOm000000w0SFIAY,true,Professional Experience: Transition to Professional Practice
,Education,01tOm000000w0SGIAY,true,Curriculum and Pedagogy: Senior Secondary Dance
,Education,01tOm000000w0SHIAY,true,Curriculum and Pedagogy: Senior Secondary Drama
,Education,01tOm000000w0SIIAY,true,Curriculum and Pedagogy: Senior Secondary Film & Media
,Education,01tOm000000w0SJIAY,true,Curriculum and Pedagogy: Senior Secondary Music
,Education,01tOm000000w0SKIAY,true,Curriculum and Pedagogy: Senior Secondary Visual Arts
,Education,01tOm000000w0SLIAY,true,Curriculum and Pedagogy: Senior Secondary Digital Technologies
,Education,01tOm000000w0SMIAY,true,Teachers Researching Practice
,Education,01tOm000000w0SNIAY,true,Curriculum and Pedagogy: Senior Secondary Biology
,Education,01tOm000000w0SOIAY,true,Curriculum and Pedagogy: Senior Secondary Chemistry
,Education,01tOm000000w0SPIAY,true,Curriculum and Pedagogy: Senior Secondary Earth Science
,Education,01tOm000000w0SQIAY,true,Curriculum and Pedagogy: Senior Secondary Physics
,Education,01tOm000000w0SRIAY,true,Curriculum and Pedagogy: Senior Secondary Psychology
,Education,01tOm000000w0SSIAY,true,"Teachers, Ethics and the Law"
,Education,01tOm000000w0STIAY,true,Connected Learning in STEM
,Education,01tOm000000w0SUIAY,true,Trauma Awareness
,Education,01tOm000000w0SVIAY,true,Inclusive Teaching Strategies for Learners with Complex Learning Profiles
,Education,01tOm000000w0SWIAY,true,Exploring Professional Contexts
,Education,01tOm000000w0SXIAY,true,Teachers as Leaders
,Education,01tOm000000w0SYIAY,true,Professional Experience: Informing Prof Practice in Early Childhood Contexts
,Education,01tOm000000w0SZIAY,true,Prof Experience: Creating Positive Learning Environments in School Contexts
,Education,01tOm000000w0SaIAI,true,Professional Experience: Quality Teaching Performance Assessment
,Education,01tOm000000w0SbIAI,true,English/Literacy Primary Specialisation 1
,Education,01tOm000000w0ScIAI,true,Maths/Numeracy Primary Specialisation 1
,Education,01tOm000000w0SdIAI,true,Science Primary Specialisation 1
,Education,01tOm000000w0SeIAI,true,English/Literacy Primary Specialisation 2
,Education,01tOm000000w0SfIAI,true,Maths/Numeracy Primary Specialisation 2
,Education,01tOm000000w0SgIAI,true,Science Primary Specialisation 2
,Education,01tOm000000w0ShIAI,true,Developmental and Educational Assessment
,Education,01tOm000000w0SiIAI,true,Interventions in Ed & Develop Psych
,Education,01tOm000000w0SjIAI,true,Learning Difficulties: Assessment and Intervention
,Education,01tOm000000w0SkIAI,true,Developmental Processes and Disability
,Education,01tOm000000w0SlIAI,true,STEM for 21st Century Learners
,Education,01tOm000000w0SmIAI,true,Digital Fluency for STEM Learning
,Education,01tOm000000w0SnIAI,true,Thinking in STEM
,Education,01tOm000000w0SoIAI,true,STEM Pedagogies
,Education,01tOm000000w0SpIAI,true,Assessment and STEM Learning
,Education,01tOm000000w0SqIAI,true,Designing for Connected STEM Understanding
,Education,01tOm000000w0SrIAI,true,STEM Inquiry Experience
,Education,01tOm000000w0SsIAI,true,Applied STEM in Education
,Education,01tOm000000w0StIAI,true,"Incl Ed: Hist, Concep and Legal Found"
,Education,01tOm000000w0SuIAI,true,Understanding Reading and Writing Difficulties
,Education,01tOm000000w0SvIAI,true,Multi-Tiered Supports for Diverse Learners
,Education,01tOm000000w0SwIAI,true,Creating Positive Learning Environments
,Education,01tOm000000w0SxIAI,true,Theory and Practice of Second Language Teaching and Learning
,Education,01tOm000000w0SyIAI,true,Sociolinguistics
,Education,01tOm000000w0SzIAI,true,Second Language Curriculum Design
,Education,01tOm000000w0T0IAI,true,Second Language Assessment
,Education,01tOm000000w0T1IAI,true,Pedagogy in First Nations Education
,Education,01tOm000000w0T2IAI,true,Designing Curriculum in First Nations Education
,Education,01tOm000000w0T3IAI,true,Policy in First Nations Education
,Education,01tOm000000w0T4IAI,true,Designing for Learning in First Nations Education
,Education,01tOm000000w0T5IAI,true,Introduction to Trauma-Aware Education
,Education,01tOm000000w0T6IAI,true,Understanding Adverse Childhood Experiences
,Education,01tOm000000w0T7IAI,true,The Science of Complex Trauma
,Education,01tOm000000w0T8IAI,true,Learners Impacted by Trauma
,Education,01tOm000000w0T9IAI,true,Leading Trauma-Aware Education
